"Poutput_sat_dBm (wl=1.304e-06,T=35) X","Poutput_sat_dBm (wl=1.304e-06,T=35) Y","Poutput_sat_dBm (wl=1.304e-06,T=55) X","Poutput_sat_dBm (wl=1.304e-06,T=55) Y","Poutput_sat_dBm (wl=1.304e-06,T=70) X","Poutput_sat_dBm (wl=1.304e-06,T=70) Y","Poutput_sat_dBm (wl=1.304e-06,T=80) X","Poutput_sat_dBm (wl=1.304e-06,T=80) Y","Poutput_sat_dBm (wl=1.311e-06,T=35) X","Poutput_sat_dBm (wl=1.311e-06,T=35) Y","Poutput_sat_dBm (wl=1.311e-06,T=55) X","Poutput_sat_dBm (wl=1.311e-06,T=55) Y","Poutput_sat_dBm (wl=1.311e-06,T=70) X","Poutput_sat_dBm (wl=1.311e-06,T=70) Y","Poutput_sat_dBm (wl=1.311e-06,T=80) X","Poutput_sat_dBm (wl=1.311e-06,T=80) Y","Poutput_sat_dBm (wl=1.318e-06,T=35) X","Poutput_sat_dBm (wl=1.318e-06,T=35) Y","Poutput_sat_dBm (wl=1.318e-06,T=55) X","Poutput_sat_dBm (wl=1.318e-06,T=55) Y","Poutput_sat_dBm (wl=1.318e-06,T=70) X","Poutput_sat_dBm (wl=1.318e-06,T=70) Y","Poutput_sat_dBm (wl=1.318e-06,T=80) X","Poutput_sat_dBm (wl=1.318e-06,T=80) Y"
6.349999999999988,13.59429943687098,6.349999999999988,13.54031944487098,6.349999999999988,13.48754420087098,6.349999999999988,13.44650820487098,6.349999999999988,13.33596922487101,6.349999999999988,13.10474923287101,6.349999999999988,12.91904398887101,6.349999999999988,12.78938799287101,6.349999999999988,14.794599012871,6.349999999999988,14.386139020871,6.349999999999988,14.067503776871,6.349999999999988,13.849227780871
6.399999999999988,13.63339523337098,6.399999999999988,13.57765224137098,6.399999999999988,13.52355474737098,6.399999999999988,13.48163725137097,6.399999999999988,13.37206062137101,6.399999999999988,13.13907762937101,6.399999999999988,12.95205013537101,6.399999999999988,12.82151263937101,6.399999999999988,14.827686009371,6.399999999999988,14.417463017371,6.399999999999988,14.097505523371,6.399999999999988,13.878348027371
6.449999999999988,13.67205497987098,6.449999999999988,13.61454898787098,6.449999999999988,13.55912924387098,6.449999999999988,13.51633024787098,6.449999999999988,13.40771596787101,6.449999999999988,13.17296997587101,6.449999999999988,12.98462023187101,6.449999999999988,12.85320123587101,6.449999999999988,14.860336955871,6.449999999999988,14.448350963871,6.449999999999988,14.127071219871,6.449999999999988,13.907032223871
6.499999999999988,13.71027867637098,6.499999999999988,13.65100968437098,6.499999999999988,13.59426769037098,6.499999999999988,13.55058719437098,6.499999999999988,13.44293526437101,6.499999999999988,13.20642627237101,6.499999999999988,13.01675427837101,6.499999999999988,12.88445378237101,6.499999999999988,14.892551852371,6.499999999999988,14.478802860371,6.499999999999988,14.156200866371,6.499999999999988,13.935280370371
6.549999999999987,13.74806632287098,6.549999999999987,13.68703433087098,6.549999999999987,13.62897008687098,6.549999999999987,13.58440809087097,6.549999999999987,13.47771851087101,6.549999999999987,13.23944651887101,6.549999999999987,13.04845227487101,6.549999999999987,12.91527027887101,6.549999999999987,14.924330698871,6.549999999999987,14.508818706871,6.549999999999987,14.184894462871,6.549999999999987,13.963092466871
6.599999999999987,13.78541791937098,6.599999999999987,13.72262292737098,6.599999999999987,13.66323643337098,6.599999999999987,13.61779293737098,6.599999999999987,13.51206570737101,6.599999999999987,13.27203071537101,6.599999999999987,13.07971422137101,6.599999999999987,12.94565072537101,6.599999999999987,14.955673495371,6.599999999999987,14.538398503371,6.599999999999987,14.213152009371,6.599999999999987,13.990468513371
6.649999999999987,13.82233346587098,6.649999999999987,13.75777547387098,6.649999999999987,13.69706672987098,6.649999999999987,13.65074173387098,6.649999999999987,13.54597685387101,6.649999999999987,13.30417886187101,6.649999999999987,13.11054011787101,6.649999999999987,12.97559512187101,6.649999999999987,14.986580241871,6.649999999999987,14.567542249871,6.649999999999987,14.240973505871,6.649999999999987,14.017408509871
6.699999999999987,13.85881296237098,6.699999999999987,13.79249197037098,6.699999999999987,13.73046097637098,6.699999999999987,13.68325448037098,6.699999999999987,13.57945195037101,6.699999999999987,13.33589095837101,6.699999999999987,13.14092996437101,6.699999999999987,13.00510346837101,6.699999999999987,15.017050938371,6.699999999999987,14.596249946371,6.699999999999987,14.268358952371,6.699999999999987,14.043912456371
6.749999999999987,13.89485640887098,6.749999999999987,13.82677241687098,6.749999999999987,13.76341917287098,6.749999999999987,13.71533117687098,6.749999999999987,13.61249099687101,6.749999999999987,13.36716700487101,6.749999999999987,13.17088376087101,6.749999999999987,13.03417576487101,6.749999999999987,15.047085584871,6.749999999999987,14.624521592871,6.749999999999987,14.295308348871,6.749999999999987,14.069980352871
6.799999999999986,13.93046380537098,6.799999999999986,13.86061681337098,6.799999999999986,13.79594131937098,6.799999999999986,13.74697182337098,6.799999999999986,13.64509399337101,6.799999999999986,13.39800700137101,6.799999999999986,13.20040150737101,6.799999999999986,13.06281201137101,6.799999999999986,15.076684181371,6.799999999999986,14.652357189371,6.799999999999986,14.321821695371,6.799999999999986,14.095612199371
6.849999999999986,13.96563515187098,6.849999999999986,13.89402515987098,6.849999999999986,13.82802741587098,6.849999999999986,13.77817641987097,6.849999999999986,13.67726093987101,6.849999999999986,13.42841094787101,6.849999999999986,13.22948320387101,6.849999999999986,13.09101220787101,6.849999999999986,15.105846727871,6.849999999999986,14.679756735871,6.849999999999986,14.347898991871,6.849999999999986,14.120807995871
6.899999999999986,14.00037044837098,6.899999999999986,13.92699745637098,6.899999999999986,13.85967746237098,6.899999999999986,13.80894496637098,6.899999999999986,13.70899183637101,6.899999999999986,13.45837884437101,6.899999999999986,13.25812885037101,6.899999999999986,13.11877635437101,6.899999999999986,15.134573224371,6.899999999999986,14.706720232371,6.899999999999986,14.373540238371,6.899999999999986,14.145567742371
6.949999999999986,14.03466969487098,6.949999999999986,13.95953370287098,6.949999999999986,13.89089145887098,6.949999999999986,13.83927746287098,6.949999999999986,13.74028668287101,6.949999999999986,13.48791069087101,6.949999999999986,13.28633844687101,6.949999999999986,13.14610445087101,6.949999999999986,15.162863670871,6.949999999999986,14.733247678871,6.949999999999986,14.398745434871,6.949999999999986,14.169891438871
7,14.06853289137099,7,13.99163389937099,7,13.92166940537099,7,13.86917390937098,7,13.77114547937102,7,13.51700648737102,7,13.31411199337102,7,13.17299649737102,7,15.19071806737101,7,14.75933907537101,7,14.42351458137101,7,14.19377908537101
