/Pdrop X,/Pdrop Y
1.312723000000903e-06,2.502304864422173e-14
1.312724000000903e-06,2.499813611903197e-14
1.312725000000903e-06,2.497326663665074e-14
1.312726000000903e-06,2.494844010884354e-14
1.312727000000903e-06,2.49236564476162e-14
1.312728000000903e-06,2.489891556516794e-14
1.312729000000903e-06,2.487421737394364e-14
1.312730000000903e-06,2.484956178658622e-14
1.312731000000904e-06,2.482494871596667e-14
1.312732000000904e-06,2.480037807516916e-14
1.312733000000904e-06,2.477584977749334e-14
1.312734000000904e-06,2.475136373645752e-14
1.312735000000904e-06,2.472691986579767e-14
1.312736000000904e-06,2.470251807945567e-14
1.312737000000904e-06,2.467815829158773e-14
1.312738000000904e-06,2.465384041657734e-14
1.312739000000904e-06,2.462956436899773e-14
1.312740000000904e-06,2.460533006366082e-14
1.312741000000904e-06,2.45811374155653e-14
1.312742000000904e-06,2.455698633994195e-14
1.312743000000904e-06,2.453287675221572e-14
1.312744000000904e-06,2.450880856802236e-14
1.312745000000904e-06,2.44847817032167e-14
1.312746000000904e-06,2.446079607385833e-14
1.312747000000904e-06,2.443685159620364e-14
1.312748000000904e-06,2.441294818674055e-14
1.312749000000904e-06,2.438908576213608e-14
1.312750000000904e-06,2.436526423928366e-14
1.312751000000904e-06,2.434148353527017e-14
1.312752000000904e-06,2.431774356738849e-14
1.312753000000904e-06,2.429404425314717e-14
1.312754000000904e-06,2.427038551024295e-14
1.312755000000904e-06,2.424676725658891e-14
1.312756000000904e-06,2.422318941029678e-14
1.312757000000904e-06,2.41996518896661e-14
1.312758000000904e-06,2.417615461322424e-14
1.312759000000904e-06,2.415269749968268e-14
1.312760000000904e-06,2.412928046795145e-14
1.312761000000904e-06,2.41059034371502e-14
1.312762000000904e-06,2.408256632658618e-14
1.312763000000904e-06,2.405926905577539e-14
1.312764000000904e-06,2.403601154443568e-14
1.312765000000904e-06,2.401279371246272e-14
1.312766000000904e-06,2.398961547996769e-14
1.312767000000905e-06,2.396647676725136e-14
1.312768000000905e-06,2.394337749481476e-14
1.312769000000905e-06,2.39203175833425e-14
1.312770000000905e-06,2.389729695372693e-14
1.312771000000905e-06,2.387431552705353e-14
1.312772000000905e-06,2.385137322458871e-14
1.312773000000905e-06,2.38284699678084e-14
1.312774000000905e-06,2.380560567836768e-14
1.312775000000905e-06,2.378278027812449e-14
1.312776000000905e-06,2.375999368912135e-14
1.312777000000905e-06,2.373724583359001e-14
1.312778000000905e-06,2.37145366339634e-14
1.312779000000905e-06,2.369186601285371e-14
1.312780000000905e-06,2.366923389306623e-14
1.312781000000905e-06,2.364664019759618e-14
1.312782000000905e-06,2.36240848496235e-14
1.312783000000905e-06,2.360156777252036e-14
1.312784000000905e-06,2.357908888984435e-14
1.312785000000905e-06,2.355664812533754e-14
1.312786000000905e-06,2.353424540293445e-14
1.312787000000905e-06,2.351188064674591e-14
1.312788000000905e-06,2.34895537810772e-14
1.312789000000905e-06,2.346726473041082e-14
1.312790000000905e-06,2.344501341941999e-14
1.312791000000905e-06,2.342279977295602e-14
1.312792000000905e-06,2.34006237160579e-14
1.312793000000905e-06,2.337848517394233e-14
1.312794000000905e-06,2.335638407201219e-14
1.312795000000905e-06,2.333432033584877e-14
1.312796000000905e-06,2.33122938912223e-14
1.312797000000905e-06,2.329030466406819e-14
1.312798000000905e-06,2.32683525805192e-14
1.312799000000905e-06,2.324643756687463e-14
1.312800000000905e-06,2.32245595496212e-14
1.312801000000905e-06,2.320271845541678e-14
1.312802000000905e-06,2.318091421110783e-14
1.312803000000906e-06,2.31591467437086e-14
1.312804000000906e-06,2.313741598041222e-14
1.312805000000906e-06,2.311572184859038e-14
1.312806000000906e-06,2.309406427579645e-14
1.312807000000906e-06,2.307244318974477e-14
1.312808000000906e-06,2.305085851833467e-14
1.312809000000906e-06,2.302931018965206e-14
1.312810000000906e-06,2.300779813192445e-14
1.312811000000906e-06,2.298632227358714e-14
1.312812000000906e-06,2.296488254322868e-14
1.312813000000906e-06,2.294347886961498e-14
1.312814000000906e-06,2.292211118168849e-14
1.312815000000906e-06,2.290077940855488e-14
1.312816000000906e-06,2.287948347950084e-14
1.312817000000906e-06,2.285822332397697e-14
1.312818000000906e-06,2.283699887160913e-14
1.312819000000906e-06,2.281581005218872e-14
1.312820000000906e-06,2.279465679567931e-14
1.312821000000906e-06,2.277353903220674e-14
1.312822000000906e-06,2.275245669207665e-14
1.312823000000906e-06,2.27314097057577e-14
1.312824000000906e-06,2.27103980038807e-14
1.312825000000906e-06,2.268942151725336e-14
1.312826000000906e-06,2.266848017684272e-14
1.312827000000906e-06,2.264757391378194e-14
1.312828000000906e-06,2.262670265937868e-14
1.312829000000906e-06,2.260586634509067e-14
1.312830000000906e-06,2.258506490255424e-14
1.312831000000906e-06,2.256429826356843e-14
1.312832000000906e-06,2.254356636008815e-14
1.312833000000906e-06,2.252286912423468e-14
1.312834000000906e-06,2.25022064882948e-14
1.312835000000906e-06,2.248157838472277e-14
1.312836000000906e-06,2.246098474612308e-14
1.312837000000906e-06,2.24404255052711e-14
1.312838000000906e-06,2.241990059509785e-14
1.312839000000907e-06,2.239940994870102e-14
1.312840000000907e-06,2.237895349933291e-14
1.312841000000907e-06,2.235853118040664e-14
1.312842000000907e-06,2.233814292549959e-14
1.312843000000907e-06,2.231778866834298e-14
1.312844000000907e-06,2.229746834283155e-14
1.312845000000907e-06,2.22771818830136e-14
1.312846000000907e-06,2.225692922309076e-14
1.312847000000907e-06,2.22367102974376e-14
1.312848000000907e-06,2.221652504057132e-14
1.312849000000907e-06,2.219637338716506e-14
1.312850000000907e-06,2.217625527206478e-14
1.312851000000907e-06,2.21561706302511e-14
1.312852000000907e-06,2.21361193968706e-14
1.312853000000907e-06,2.211610150722516e-14
1.312854000000907e-06,2.209611689676949e-14
1.312855000000907e-06,2.207616550110941e-14
1.312856000000907e-06,2.205624725600274e-14
1.312857000000907e-06,2.203636209737055e-14
1.312858000000907e-06,2.201650996128317e-14
1.312859000000907e-06,2.199669078394706e-14
1.312860000000907e-06,2.19769045017437e-14
1.312861000000907e-06,2.195715105119311e-14
1.312862000000907e-06,2.193743036896909e-14
1.312863000000907e-06,2.19177423918935e-14
1.312864000000907e-06,2.189808705694768e-14
1.312865000000907e-06,2.187846430124679e-14
1.312866000000907e-06,2.185887406207077e-14
1.312867000000907e-06,2.183931627684098e-14
1.312868000000907e-06,2.181979088312317e-14
1.312869000000907e-06,2.180029781864627e-14
1.312870000000907e-06,2.178083702127087e-14
1.312871000000907e-06,2.17614084290106e-14
1.312872000000907e-06,2.174201198003028e-14
1.312873000000907e-06,2.172264761263511e-14
1.312874000000907e-06,2.17033152652836e-14
1.312875000000907e-06,2.168401487656754e-14
1.312876000000908e-06,2.166474638524301e-14
1.312877000000908e-06,2.164550973018854e-14
1.312878000000908e-06,2.16263048504472e-14
1.312879000000908e-06,2.160713168519636e-14
1.312880000000908e-06,2.158799017375654e-14
1.312881000000908e-06,2.15688802555941e-14
1.312882000000908e-06,2.154980187032151e-14
1.312883000000908e-06,2.153075495768801e-14
1.312884000000908e-06,2.151173945758577e-14
1.312885000000908e-06,2.14927553100575e-14
1.312886000000908e-06,2.147380245527387e-14
1.312887000000908e-06,2.145488083356056e-14
1.312888000000908e-06,2.143599038536954e-14
1.312889000000908e-06,2.14171310513042e-14
1.312890000000908e-06,2.139830277210579e-14
1.312891000000908e-06,2.137950548865068e-14
1.312892000000908e-06,2.136073914196026e-14
1.312893000000908e-06,2.134200367319106e-14
1.312894000000908e-06,2.132329902363667e-14
1.312895000000908e-06,2.130462513473816e-14
1.312896000000908e-06,2.128598194806099e-14
1.312897000000908e-06,2.126736940531245e-14
1.312898000000908e-06,2.124878744834688e-14
1.312899000000908e-06,2.123023601914408e-14
1.312900000000908e-06,2.121171505981741e-14
1.312901000000908e-06,2.119322451263187e-14
1.312902000000908e-06,2.117476431996945e-14
1.312903000000908e-06,2.115633442436388e-14
1.312904000000908e-06,2.11379347684666e-14
1.312905000000908e-06,2.111956529507903e-14
1.312906000000908e-06,2.110122594713142e-14
1.312907000000908e-06,2.108291666768209e-14
1.312908000000908e-06,2.106463739993359e-14
1.312909000000908e-06,2.104638808721286e-14
1.312910000000908e-06,2.102816867297644e-14
1.312911000000908e-06,2.100997910082714e-14
1.312912000000909e-06,2.099181931448588e-14
1.312913000000909e-06,2.097368925781415e-14
1.312914000000909e-06,2.095558887480124e-14
1.312915000000909e-06,2.09375181095654e-14
1.312916000000909e-06,2.091947690635849e-14
1.312917000000909e-06,2.090146520955928e-14
1.312918000000909e-06,2.088348296368798e-14
1.312919000000909e-06,2.086553011337145e-14
1.312920000000909e-06,2.084760660339004e-14
1.312921000000909e-06,2.08297123786392e-14
1.312922000000909e-06,2.081184738414439e-14
1.312923000000909e-06,2.07940115650588e-14
1.312924000000909e-06,2.077620486667293e-14
1.312925000000909e-06,2.07584272343911e-14
1.312926000000909e-06,2.074067861375465e-14
1.312927000000909e-06,2.072295895042754e-14
1.312928000000909e-06,2.070526819020016e-14
1.312929000000909e-06,2.068760627898702e-14
1.312930000000909e-06,2.066997316283727e-14
1.312931000000909e-06,2.06523687879139e-14
1.312932000000909e-06,2.063479310051255e-14
1.312933000000909e-06,2.061724604705252e-14
1.312934000000909e-06,2.059972757407784e-14
1.312935000000909e-06,2.058223762825475e-14
1.312936000000909e-06,2.056477615636898e-14
1.312937000000909e-06,2.054734310534118e-14
1.312938000000909e-06,2.052993842221124e-14
1.312939000000909e-06,2.051256205412774e-14
1.312940000000909e-06,2.04952139483882e-14
1.312941000000909e-06,2.047789405239219e-14
1.312942000000909e-06,2.046060231366133e-14
1.312943000000909e-06,2.044333867985058e-14
1.312944000000909e-06,2.042610309872772e-14
1.312945000000909e-06,2.040889551818517e-14
1.312946000000909e-06,2.0391715886234e-14
1.312947000000909e-06,2.037456415100632e-14
1.31294800000091e-06,2.035744026074813e-14
1.31294900000091e-06,2.034034416383655e-14
1.31295000000091e-06,2.032327580876474e-14
1.31295100000091e-06,2.03062351441351e-14
1.31295200000091e-06,2.028922211868254e-14
1.31295300000091e-06,2.027223668125325e-14
1.31295400000091e-06,2.025527878080823e-14
1.31295500000091e-06,2.023834836643099e-14
1.31295600000091e-06,2.022144538732341e-14
1.31295700000091e-06,2.020456979280505e-14
1.31295800000091e-06,2.018772153230521e-14
1.31295900000091e-06,2.017090055537758e-14
1.31296000000091e-06,2.015410681169047e-14
1.31296100000091e-06,2.013734025102218e-14
1.31296200000091e-06,2.012060082327734e-14
1.31296300000091e-06,2.010388847846621e-14
1.31296400000091e-06,2.008720316671878e-14
1.31296500000091e-06,2.007054483827759e-14
1.31296600000091e-06,2.005391344350725e-14
1.31296700000091e-06,2.003730893286765e-14
1.31296800000091e-06,2.002073125695648e-14
1.31296900000091e-06,2.000418036647064e-14
1.31297000000091e-06,1.998765621222267e-14
1.31297100000091e-06,1.997115874513179e-14
1.31297200000091e-06,1.99546879162457e-14
1.31297300000091e-06,1.993824367671385e-14
1.31297400000091e-06,1.992182597779692e-14
1.31297500000091e-06,1.990543477087081e-14
1.31297600000091e-06,1.988907000742071e-14
1.31297700000091e-06,1.98727316390458e-14
1.31297800000091e-06,1.985641961745529e-14
1.31297900000091e-06,1.98401338944647e-14
1.31298000000091e-06,1.98238744220074e-14
1.31298100000091e-06,1.980764115212136e-14
1.31298200000091e-06,1.97914340369544e-14
1.31298300000091e-06,1.977525302876902e-14
1.312984000000911e-06,1.97590980799287e-14
1.312985000000911e-06,1.974296914291316e-14
1.312986000000911e-06,1.972686617030933e-14
1.312987000000911e-06,1.971078911480591e-14
1.312988000000911e-06,1.969473792920697e-14
1.312989000000911e-06,1.967871256642689e-14
1.312990000000911e-06,1.966271297947618e-14
1.312991000000911e-06,1.964673912148119e-14
1.312992000000911e-06,1.963079094567784e-14
1.312993000000911e-06,1.961486840539869e-14
1.312994000000911e-06,1.959897145408934e-14
1.312995000000911e-06,1.958310004530486e-14
1.312996000000911e-06,1.956725413269415e-14
1.312997000000911e-06,1.955143367002593e-14
1.312998000000911e-06,1.953563861116342e-14
1.312999000000911e-06,1.951986891008193e-14
1.313000000000911e-06,1.950412452085842e-14
1.313001000000911e-06,1.948840539767177e-14
1.313002000000911e-06,1.947271149481206e-14
1.313003000000911e-06,1.945704276666227e-14
1.313004000000911e-06,1.944139916772508e-14
1.313005000000911e-06,1.942578065259028e-14
1.313006000000911e-06,1.941018717596172e-14
1.313007000000911e-06,1.939461869264109e-14
1.313008000000911e-06,1.937907515753493e-14
1.313009000000911e-06,1.936355652564893e-14
1.313010000000911e-06,1.934806275209744e-14
1.313011000000911e-06,1.933259379209116e-14
1.313012000000911e-06,1.931714960093977e-14
1.313013000000911e-06,1.930173013406223e-14
1.313014000000911e-06,1.928633534697442e-14
1.313015000000911e-06,1.927096519528863e-14
1.313016000000911e-06,1.925561963472753e-14
1.313017000000911e-06,1.924029862110873e-14
1.313018000000911e-06,1.922500211034741e-14
1.313019000000911e-06,1.920973005845908e-14
1.313020000000912e-06,1.919448242156678e-14
1.313021000000912e-06,1.917925915587946e-14
1.313022000000912e-06,1.916406021771816e-14
1.313023000000912e-06,1.914888556349302e-14
1.313024000000912e-06,1.913373514971963e-14
1.313025000000912e-06,1.911860893300384e-14
1.313026000000912e-06,1.910350687005994e-14
1.313027000000912e-06,1.908842891769313e-14
1.313028000000912e-06,1.907337503280354e-14
1.313029000000912e-06,1.905834517239491e-14
1.313030000000912e-06,1.904333929356928e-14
1.313031000000912e-06,1.902835735351258e-14
1.313032000000912e-06,1.901339930952596e-14
1.313033000000912e-06,1.899846511899282e-14
1.313034000000912e-06,1.898355473939525e-14
1.313035000000912e-06,1.896866812831529e-14
1.313036000000912e-06,1.895380524342647e-14
1.313037000000912e-06,1.893896604250165e-14
1.313038000000912e-06,1.892415048340212e-14
1.313039000000912e-06,1.890935852409245e-14
1.313040000000912e-06,1.889459012262594e-14
1.313041000000912e-06,1.887984523714817e-14
1.313042000000912e-06,1.886512382590905e-14
1.313043000000912e-06,1.885042584724232e-14
1.313044000000912e-06,1.883575125957439e-14
1.313045000000912e-06,1.882110002143667e-14
1.313046000000912e-06,1.880647209144426e-14
1.313047000000912e-06,1.879186742830248e-14
1.313048000000912e-06,1.877728599081901e-14
1.313049000000912e-06,1.876272773788763e-14
1.313050000000912e-06,1.874819262849644e-14
1.313051000000912e-06,1.8733680621723e-14
1.313052000000912e-06,1.871919167674176e-14
1.313053000000912e-06,1.870472575280905e-14
1.313054000000912e-06,1.869028280928479e-14
1.313055000000912e-06,1.867586280560848e-14
1.313056000000912e-06,1.866146570132154e-14
1.313057000000913e-06,1.864709145604797e-14
1.313058000000913e-06,1.863274002950426e-14
1.313059000000913e-06,1.861841138149575e-14
1.313060000000913e-06,1.860410547191975e-14
1.313061000000913e-06,1.858982226076378e-14
1.313062000000913e-06,1.857556170810392e-14
1.313063000000913e-06,1.856132377410235e-14
1.313064000000913e-06,1.854710841901426e-14
1.313065000000913e-06,1.853291560318306e-14
1.313066000000913e-06,1.851874528703792e-14
1.313067000000913e-06,1.850459743110232e-14
1.313068000000913e-06,1.84904719959844e-14
1.313069000000913e-06,1.84763689423743e-14
1.313070000000913e-06,1.846228823105566e-14
1.313071000000913e-06,1.844822982290505e-14
1.313072000000913e-06,1.843419367887535e-14
1.313073000000913e-06,1.842017976001127e-14
1.313074000000913e-06,1.840618802744994e-14
1.313075000000913e-06,1.83922184424036e-14
1.313076000000913e-06,1.837827096617805e-14
1.313077000000913e-06,1.836434556016697e-14
1.313078000000913e-06,1.835044218584421e-14
1.313079000000913e-06,1.833656080477257e-14
1.313080000000913e-06,1.8322701378598e-14
1.313081000000913e-06,1.830886386905986e-14
1.313082000000913e-06,1.829504823796876e-14
1.313083000000913e-06,1.828125444723442e-14
1.313084000000913e-06,1.826748245883919e-14
1.313085000000913e-06,1.82537322348585e-14
1.313086000000913e-06,1.824000373744364e-14
1.313087000000913e-06,1.822629692884148e-14
1.313088000000913e-06,1.821261177137334e-14
1.313089000000913e-06,1.8198948227444e-14
1.313090000000913e-06,1.818530625954942e-14
1.313091000000913e-06,1.817168583026059e-14
1.313092000000913e-06,1.81580869022343e-14
1.313093000000914e-06,1.814450943821328e-14
1.313094000000914e-06,1.813095340102138e-14
1.313095000000914e-06,1.81174187535563e-14
1.313096000000914e-06,1.810390545880988e-14
1.313097000000914e-06,1.809041347984967e-14
1.313098000000914e-06,1.807694277982799e-14
1.313099000000914e-06,1.806349332197586e-14
1.313100000000914e-06,1.805006506961026e-14
1.313101000000914e-06,1.803665798611826e-14
1.313102000000914e-06,1.802327203497896e-14
1.313103000000914e-06,1.800990717975153e-14
1.313104000000914e-06,1.799656338406982e-14
1.313105000000914e-06,1.798324061164954e-14
1.313106000000914e-06,1.796993882629226e-14
1.313107000000914e-06,1.795665799187231e-14
1.313108000000914e-06,1.794339807234484e-14
1.313109000000914e-06,1.79301590317493e-14
1.313110000000914e-06,1.791694083420007e-14
1.313111000000914e-06,1.790374344389263e-14
1.313112000000914e-06,1.789056682510296e-14
1.313113000000914e-06,1.787741094217924e-14
1.313114000000914e-06,1.786427575955308e-14
1.313115000000914e-06,1.785116124173838e-14
1.313116000000914e-06,1.783806735331817e-14
1.313117000000914e-06,1.782499405896147e-14
1.313118000000914e-06,1.781194132340889e-14
1.313119000000914e-06,1.779890911148144e-14
1.313120000000914e-06,1.778589738807934e-14
1.313121000000914e-06,1.77729061181759e-14
1.313122000000914e-06,1.775993526682872e-14
1.313123000000914e-06,1.77469847991598e-14
1.313124000000914e-06,1.773405468038148e-14
1.313125000000914e-06,1.772114487577295e-14
1.313126000000914e-06,1.77082553506947e-14
1.313127000000914e-06,1.769538607057961e-14
1.313128000000914e-06,1.7682537000939e-14
1.313129000000915e-06,1.766970810736183e-14
1.313130000000915e-06,1.765689935550468e-14
1.313131000000915e-06,1.764411071111238e-14
1.313132000000915e-06,1.763134213999192e-14
1.313133000000915e-06,1.761859360803033e-14
1.313134000000915e-06,1.760586508119296e-14
1.313135000000915e-06,1.759315652551349e-14
1.313136000000915e-06,1.758046790710562e-14
1.313137000000915e-06,1.756779919215282e-14
1.313138000000915e-06,1.755515034691912e-14
1.313139000000915e-06,1.754252133773157e-14
1.313140000000915e-06,1.752991213099754e-14
1.313141000000915e-06,1.751732269320198e-14
1.313142000000915e-06,1.750475299089582e-14
1.313143000000915e-06,1.749220299070561e-14
1.313144000000915e-06,1.747967265933538e-14
1.313145000000915e-06,1.746716196355328e-14
1.313146000000915e-06,1.745467087020484e-14
1.313147000000915e-06,1.744219934621073e-14
1.313148000000915e-06,1.742974735855966e-14
1.313149000000915e-06,1.741731487431001e-14
1.313150000000915e-06,1.740490186060219e-14
1.313151000000915e-06,1.739250828464174e-14
1.313152000000915e-06,1.738013411369857e-14
1.313153000000915e-06,1.736777931512682e-14
1.313154000000915e-06,1.735544385634744e-14
1.313155000000915e-06,1.734312770484936e-14
1.313156000000915e-06,1.733083082819302e-14
1.313157000000915e-06,1.731855319401359e-14
1.313158000000915e-06,1.730629477001236e-14
1.313159000000915e-06,1.72940555239621e-14
1.313160000000915e-06,1.728183542371092e-14
1.313161000000915e-06,1.726963443716597e-14
1.313162000000915e-06,1.725745253231331e-14
1.313163000000915e-06,1.724528967720956e-14
1.313164000000915e-06,1.723314583997172e-14
1.313165000000916e-06,1.722102098879303e-14
1.313166000000916e-06,1.7208915091937e-14
1.313167000000916e-06,1.719682811773227e-14
1.313168000000916e-06,1.718476003457605e-14
1.313169000000916e-06,1.717271081093706e-14
1.313170000000916e-06,1.716068041535281e-14
1.313171000000916e-06,1.714866881642636e-14
1.313172000000916e-06,1.713667598282935e-14
1.313173000000916e-06,1.712470188330444e-14
1.313174000000916e-06,1.711274648665864e-14
1.313175000000916e-06,1.71008097617668e-14
1.313176000000916e-06,1.708889167757522e-14
1.313177000000916e-06,1.707699220309297e-14
1.313178000000916e-06,1.706511130739908e-14
1.313179000000916e-06,1.705324895963683e-14
1.313180000000916e-06,1.704140512901983e-14
1.313181000000916e-06,1.702957978482568e-14
1.313182000000916e-06,1.701777289640215e-14
1.313183000000916e-06,1.70059844331577e-14
1.313184000000916e-06,1.699421436457052e-14
1.313185000000916e-06,1.698246266018549e-14
1.313186000000916e-06,1.697072928961251e-14
1.313187000000916e-06,1.695901422252727e-14
1.313188000000916e-06,1.694731742866765e-14
1.313189000000916e-06,1.693563887784523e-14
1.313190000000916e-06,1.692397853992889e-14
1.313191000000916e-06,1.69123363848557e-14
1.313192000000916e-06,1.690071238262869e-14
1.313193000000916e-06,1.688910650331245e-14
1.313194000000916e-06,1.687751871703867e-14
1.313195000000916e-06,1.686594899400732e-14
1.313196000000916e-06,1.685439730447278e-14
1.313197000000916e-06,1.68428636187604e-14
1.313198000000916e-06,1.683134790726187e-14
1.313199000000916e-06,1.681985014042856e-14
1.313200000000916e-06,1.680837028877272e-14
1.313201000000916e-06,1.67969083228779e-14
1.313202000000917e-06,1.678546421338444e-14
1.313203000000917e-06,1.67740379310017e-14
1.313204000000917e-06,1.676262944649618e-14
1.313205000000917e-06,1.675123873070043e-14
1.313206000000917e-06,1.673986575451238e-14
1.313207000000917e-06,1.672851048888652e-14
1.313208000000917e-06,1.671717290484446e-14
1.313209000000917e-06,1.670585297346842e-14
1.313210000000917e-06,1.669455066590414e-14
1.313211000000917e-06,1.668326595335889e-14
1.313212000000917e-06,1.667199880710015e-14
1.313213000000917e-06,1.666074919845892e-14
1.313214000000917e-06,1.664951709882905e-14
1.313215000000917e-06,1.663830247966426e-14
1.313216000000917e-06,1.662710531247783e-14
1.313217000000917e-06,1.661592556884676e-14
1.313218000000917e-06,1.660476322040943e-14
1.313219000000917e-06,1.659361823886247e-14
1.313220000000917e-06,1.658249059596375e-14
1.313221000000917e-06,1.657138026353906e-14
1.313222000000917e-06,1.656028721346354e-14
1.313223000000917e-06,1.654921141767803e-14
1.313224000000917e-06,1.653815284818258e-14
1.313225000000917e-06,1.652711147704265e-14
1.313226000000917e-06,1.651608727637297e-14
1.313227000000917e-06,1.650508021835775e-14
1.313228000000917e-06,1.649409027523569e-14
1.313229000000917e-06,1.648311741930434e-14
1.313230000000917e-06,1.647216162292499e-14
1.313231000000917e-06,1.646122285851596e-14
1.313232000000917e-06,1.645030109855228e-14
1.313233000000917e-06,1.643939631557095e-14
1.313234000000917e-06,1.642850848216747e-14
1.313235000000917e-06,1.641763757099489e-14
1.313236000000917e-06,1.640678355476278e-14
1.313237000000917e-06,1.639594640624314e-14
1.313238000000918e-06,1.638512609826692e-14
1.313239000000918e-06,1.637432260371705e-14
1.313240000000918e-06,1.63635358955394e-14
1.313241000000918e-06,1.635276594673867e-14
1.313242000000918e-06,1.634201273036906e-14
1.313243000000918e-06,1.633127621955428e-14
1.313244000000918e-06,1.632055638746569e-14
1.313245000000918e-06,1.630985320733395e-14
1.313246000000918e-06,1.629916665245561e-14
1.313247000000918e-06,1.628849669617112e-14
1.313248000000918e-06,1.627784331188256e-14
1.313249000000918e-06,1.626720647305432e-14
1.313250000000918e-06,1.625658615320149e-14
1.313251000000918e-06,1.624598232589703e-14
1.313252000000918e-06,1.623539496476923e-14
1.313253000000918e-06,1.622482404350543e-14
1.313254000000918e-06,1.621426953584624e-14
1.313255000000918e-06,1.620373141558978e-14
1.313256000000918e-06,1.619320965659035e-14
1.313257000000918e-06,1.618270423275499e-14
1.313258000000918e-06,1.617221511804934e-14
1.313259000000918e-06,1.616174228649494e-14
1.313260000000918e-06,1.615128571216749e-14
1.313261000000918e-06,1.614084536919399e-14
1.313262000000918e-06,1.613042123176347e-14
1.313263000000918e-06,1.612001327411584e-14
1.313264000000918e-06,1.610962147054448e-14
1.313265000000918e-06,1.609924579540165e-14
1.313266000000918e-06,1.608888622309318e-14
1.313267000000918e-06,1.607854272807419e-14
1.313268000000918e-06,1.606821528485966e-14
1.313269000000918e-06,1.605790386801841e-14
1.313270000000918e-06,1.604760845216975e-14
1.313271000000918e-06,1.603732901198775e-14
1.313272000000918e-06,1.602706552220768e-14
1.313273000000918e-06,1.601681795760594e-14
1.313274000000919e-06,1.600658629301892e-14
1.313275000000919e-06,1.599637050333864e-14
1.313276000000919e-06,1.598617056350841e-14
1.313277000000919e-06,1.597598644852285e-14
1.313278000000919e-06,1.596581813343132e-14
1.313279000000919e-06,1.595566559333685e-14
1.313280000000919e-06,1.594552880339056e-14
1.313281000000919e-06,1.593540773880392e-14
1.313282000000919e-06,1.59253023748353e-14
1.313283000000919e-06,1.591521268679777e-14
1.313284000000919e-06,1.590513865005382e-14
1.313285000000919e-06,1.5895080240023e-14
1.313286000000919e-06,1.588503743217402e-14
1.313287000000919e-06,1.58750102020248e-14
1.313288000000919e-06,1.586499852515095e-14
1.313289000000919e-06,1.585500237717522e-14
1.313290000000919e-06,1.584502173377234e-14
1.313291000000919e-06,1.583505657067374e-14
1.313292000000919e-06,1.582510686365573e-14
1.313293000000919e-06,1.581517258854633e-14
1.313294000000919e-06,1.580525372122911e-14
1.313295000000919e-06,1.57953502376353e-14
1.313296000000919e-06,1.578546211374559e-14
1.313297000000919e-06,1.577558932559905e-14
1.313298000000919e-06,1.576573184927613e-14
1.313299000000919e-06,1.575588966091007e-14
1.313300000000919e-06,1.574606273668751e-14
1.313301000000919e-06,1.573625105284732e-14
1.313302000000919e-06,1.572645458567005e-14
1.313303000000919e-06,1.571667331149125e-14
1.313304000000919e-06,1.570690720670149e-14
1.313305000000919e-06,1.569715624773393e-14
1.313306000000919e-06,1.56874204110705e-14
1.313307000000919e-06,1.567769967324968e-14
1.313308000000919e-06,1.566799401085443e-14
1.313309000000919e-06,1.565830340051745e-14
1.31331000000092e-06,1.564862781892249e-14
1.31331100000092e-06,1.563896724280162e-14
1.31331200000092e-06,1.562932164893567e-14
1.31331300000092e-06,1.561969101415348e-14
1.31331400000092e-06,1.561007531533806e-14
1.31331500000092e-06,1.560047452940978e-14
1.31331600000092e-06,1.559088863335028e-14
1.31331700000092e-06,1.558131760418179e-14
1.31331800000092e-06,1.557176141897728e-14
1.31331900000092e-06,1.556222005485808e-14
1.31332000000092e-06,1.555269348899395e-14
1.31332100000092e-06,1.55431816985999e-14
1.31332200000092e-06,1.553368466094429e-14
1.31332300000092e-06,1.5524202353338e-14
1.31332400000092e-06,1.55147347531434e-14
1.31332500000092e-06,1.550528183776625e-14
1.31332600000092e-06,1.549584358466391e-14
1.31332700000092e-06,1.548641997133993e-14
1.31332800000092e-06,1.547701097534435e-14
1.31332900000092e-06,1.546761657427262e-14
1.31333000000092e-06,1.545823674577515e-14
1.31333100000092e-06,1.544887146753687e-14
1.31333200000092e-06,1.543952071729965e-14
1.31333300000092e-06,1.543018447284981e-14
1.31333400000092e-06,1.542086271201687e-14
1.31333500000092e-06,1.541155541267887e-14
1.31333600000092e-06,1.540226255276218e-14
1.31333700000092e-06,1.539298411023875e-14
1.31333800000092e-06,1.538372006312354e-14
1.31333900000092e-06,1.537447038948129e-14
1.31334000000092e-06,1.536523506742083e-14
1.31334100000092e-06,1.535601407509664e-14
1.31334200000092e-06,1.534680739071172e-14
1.31334300000092e-06,1.533761499251238e-14
1.31334400000092e-06,1.532843685879053e-14
1.31334500000092e-06,1.531927296788383e-14
1.31334600000092e-06,1.531012329817835e-14
1.313347000000921e-06,1.530098782809741e-14
1.313348000000921e-06,1.529186653611797e-14
1.313349000000921e-06,1.52827594007601e-14
1.313350000000921e-06,1.527366640058599e-14
1.313351000000921e-06,1.526458751420302e-14
1.313352000000921e-06,1.52555227202669e-14
1.313353000000921e-06,1.524647199747474e-14
1.313354000000921e-06,1.523743532456845e-14
1.313355000000921e-06,1.52284126803384e-14
1.313356000000921e-06,1.521940404361272e-14
1.313357000000921e-06,1.52104093932666e-14
