Lane,Wavelength [nm],Insertion Loss [dB]
5,1325.0400000003606,-11.149387758267338
5,1325.0500000003606,-10.862729250307384
5,1325.0600000003608,-10.579466067422299
5,1325.0700000003608,-10.299733817010877
5,1325.0800000003608,-10.023659837772403
5,1325.090000000361,-9.751363518619986
5,1325.100000000361,-9.482956628781016
5,1325.110000000361,-9.218543656172795
5,1325.1200000003612,-8.958222150275304
5,1325.1300000003612,-8.702083065307114
5,1325.1400000003612,-8.45021110235436
5,1325.1500000003614,-8.202685047001486
5,1325.1600000003614,-7.959578100927595
5,1325.1700000003614,-7.720958206466838
5,1325.1800000003616,-7.486888361911255
5,1325.1900000003616,-7.257426927467682
5,1325.2000000003616,-7.032627920725394
5,1325.2100000003618,-6.812541300908075
5,1325.2200000003618,-6.597213242496275
5,1325.2300000003618,-6.386686396867304
5,1325.240000000362,-6.181000142606309
5,1325.250000000362,-5.98019082430114
5,1325.260000000362,-5.784291980537644
5,1325.2700000003622,-5.593334559990016
5,1325.2800000003622,-5.407347127358929
5,1325.2900000003622,-5.226356058655143
5,1325.3000000003624,-5.050385726140715
5,1325.3100000003624,-4.879458673763756
5,1325.3200000003624,-4.713595783256452
5,1325.3300000003626,-4.552816431029977
5,1325.3400000003626,-4.397138636712597
5,1325.3500000003626,-4.2465792037253385
5,1325.3600000003628,-4.101153851867052
5,1325.3700000003628,-3.960877342771754
5,1325.3800000003628,-3.8257635985780376
5,1325.390000000363,-3.6958258139954503
5,1325.400000000363,-3.571076562261435
5,1325.410000000363,-3.45152789547416
5,1325.4200000003632,-3.337191439592915
5,1325.4300000003632,-3.2280784842103634
5,1325.4400000003632,-3.1242000679817976
5,1325.4500000003634,-3.0255670593990995
5,1325.4600000003634,-2.932190233681948
5,1325.4700000003634,-2.844080345893412
5,1325.4800000003636,-2.7612482005355106
5,1325.4900000003636,-2.6837047180282614
5,1325.5000000003636,-2.6114609981421304
5,1325.5100000003636,-2.544528380825442
5,1325.5200000003638,-2.4829185045010513
5,1325.5300000003638,-2.4266433621677495
5,1325.5400000003638,-2.3757153554664883
5,1325.550000000364,-2.3301473468812084
5,1325.560000000364,-2.289952710386346
5,1325.570000000364,-2.2551453805992288
5,1325.5800000003642,-2.225739900705086
5,1325.5900000003642,-2.2017514692825255
5,1325.6000000003642,-2.1831959862133052
5,1325.6100000003644,-2.1700900978353106
5,1325.6200000003644,-2.162451241502017
5,1325.6300000003644,-2.1602976896679444
5,1325.6400000003646,-2.1636485936917977
5,1325.6500000003646,-2.172524027455692
5,1325.6600000003646,-2.186945030970181
5,1325.6700000003648,-2.2069336540890077
5,1325.6800000003648,-2.2325130004542952
5,1325.6900000003648,-2.2637072718441527
5,1325.700000000365,-2.3005418129945903
5,1325.710000000365,-2.3430431570588333
5,1325.720000000365,-2.391239071865044
5,1325.7300000003652,-2.4451586070041254
5,1325.7400000003652,-2.5048321419636506
5,1325.7500000003652,-2.570291435420981
5,1325.7600000003654,-2.641569675733162
5,1325.7700000003654,-2.718701532942994
5,1325.7800000003654,-2.8017232121580022
5,1325.7900000003656,-2.8906725087173655
5,1325.8000000003656,-2.9855888650823372
5,1325.8100000003656,-3.086513429583708
5,1325.8200000003658,-3.193489117359283
5,1325.8300000003658,-3.3065606733155106
5,1325.8400000003658,-3.425774737490247
5,1325.850000000366,-3.55117991291481
5,1325.860000000366,-3.682826835742339
5,1325.870000000366,-3.820768248549469
5,1325.8800000003662,-3.965059076128226
5,1325.8900000003662,-4.115756504288283
5,1325.9000000003662,-4.272920061753602
5,1325.9100000003664,-4.436611705379389
5,1325.9200000003664,-4.606895908349146
5,1325.9300000003664,-4.783839751971345
5,1325.9400000003666,-4.967513020815004
5,1325.9500000003666,-5.157988301397377
5,1325.9600000003666,-5.35534108406776
5,1325.9700000003668,-5.559649868813428
5,1325.9800000003668,-5.7709962740652045
5,1325.9900000003668,-5.989465148996178
5,1326.000000000367,-6.215144688731318
5,1326.010000000367,-6.448126552575636
5,1326.020000000367,-6.688505984421984
5,1326.0300000003672,-6.936381935300522
5,1326.0400000003672,-7.191857187102134
5,1326.0500000003672,-7.455038476660947
5,1326.0600000003674,-7.726036619254417
5,1326.0700000003674,-8.004966630021137
5,1326.0800000003674,-8.29194784190719
5,1326.0900000003676,-8.58710401752133
5,1326.1000000003676,-8.890563452701617
5,1326.1100000003676,-9.202459068890974
5,1326.1200000003678,-9.52292848922951
5,1326.1300000003678,-9.852114095491425
5,1326.1400000003678,-10.190163057596877
5,1326.150000000368,-10.53722733114486
5,1326.160000000368,-10.89346361165678
5,1326.170000000368,-11.259033237375293
5,1326.180000000368,-11.63410202524372
5,1326.1900000003682,-12.018840026456727
5,1326.2000000003682,-12.413421180826758
5,1326.2100000003682,-12.81802284788224
5,1326.2200000003684,-13.23282518539747
5,1326.2300000003684,-13.65801034248775
5,1326.2400000003684,-14.093761423658822
5,1326.2500000003686,-14.540261176460776
5,1326.2600000003686,-14.997690339894918
5,1326.2700000003686,-15.466225581126999
5,1326.2800000003688,-15.946036933963478
5,1326.2900000003688,-16.437284632064564
5,1326.3000000003688,-16.94011521441005
5,1326.310000000369,-17.45465675226527
5,1326.320000000369,-17.981013026285165
5,1326.330000000369,-18.519256450845603
5,1326.3400000003692,-19.069419515981657
5,1326.3500000003692,-19.631484487360144
5,1326.3600000003692,-20.20537108438365
5,1326.3700000003694,-20.7909218444128
5,1326.3800000003694,-21.3878848860468
5,1326.3900000003694,-21.995893832753254
5,1326.4000000003696,-22.614444748578173
5,1326.4100000003696,-23.242870115637828
5,1326.4200000003696,-23.880310169907997
5,1326.4300000003698,-24.52568235024293
5,1326.4400000003698,-25.177650249643925
5,1326.4500000003698,-25.834594314439073
5,1326.46000000037,-26.49458761807445
5,1326.47000000037,-27.155381295649065
5,1326.48000000037,-27.814405495828662
5,1326.4900000003702,-28.468792705574437
5,1326.5000000003702,-29.11543055947884
5,1326.5100000003702,-29.751050184396068
5,1326.5200000003704,-30.37235314387269
5,1326.5300000003704,-30.976174823854834
5,1326.5400000003704,-31.55967491764327
5,1326.5500000003706,-32.12053772147607
5,1326.5600000003706,-32.657158342630865
5,1326.5700000003706,-33.16878816434758
5,1326.5800000003708,-33.65561587742735
5,1326.5900000003708,-34.11876929627974
5,1326.6000000003708,-34.56023603528068
5,1326.610000000371,-34.98271432988946
5,1326.620000000371,-35.38941508448886
5,1326.630000000371,-35.783840222923196
5,1326.6400000003712,-36.16956037300931
5,1326.6500000003712,-36.55000847720071
5,1326.6600000003712,-36.928297546036994
5,1326.6700000003714,-37.307062748500364
5,1326.6800000003714,-37.68832183418235
5,1326.6900000003714,-38.07334411809643
5,1326.7000000003716,-38.46251706228178
5,1326.7100000003716,-38.85520087198236
5,1326.7200000003716,-39.24956588514376
5,1326.7300000003718,-39.6424157776902
5,1326.7400000003718,-40.029013112793976
5,1326.7500000003718,-40.40294364150138
5,1326.760000000372,-40.75608118642825
5,1326.770000000372,-41.07874008907526
5,1326.780000000372,-41.36011300709821
5,1326.790000000372,-41.58906584144161
5,1326.8000000003722,-41.755277473554145
5,1326.8100000003722,-41.850572506691314
5,1326.8200000003721,-41.870150911626844
5,1326.8300000003724,-41.813360869315616
5,1326.8400000003724,-41.683761944079485
5,1326.8500000003723,-41.48846115308927
5,1326.8600000003726,-41.23694984781827
5,1326.8700000003726,-40.9397920310844
5,1326.8800000003725,-40.60747542864219
5,1326.8900000003728,-40.24959808706122
5,1326.9000000003728,-39.87441890418335
5,1326.9100000003727,-39.488707786571304
5,1326.920000000373,-39.09779806358464
5,1326.930000000373,-38.705750619198945
5,1326.940000000373,-38.31556281815394
5,1326.9500000003732,-37.92938027325151
5,1326.9600000003732,-37.548689154690855
5,1326.9700000003731,-37.174479798420585
5,1326.9800000003734,-36.80737998707865
5,1326.9900000003734,-36.447760159349805
5,1327.0000000003733,-36.095814391428604
5,1327.0100000003736,-35.75162134572481
5,1327.0200000003736,-35.41518910910744
5,1327.0300000003735,-35.08648733849574
5,1327.0400000003738,-34.765469562876135
5,1327.0500000003738,-34.45208797095977
5,1327.0600000003737,-34.14630254813219
5,1327.070000000374,-33.84808604819756
5,1327.080000000374,-33.5574259679673
5,1327.090000000374,-33.274324437239706
5,1327.1000000003742,-32.998796730323555
5,1327.1100000003742,-32.730868936612005
5,1327.1200000003741,-32.47057519340007
5,1327.1300000003744,-32.217954774502594
5,1327.1400000003744,-31.973049244123892
5,1327.1500000003743,-31.735899814260993
5,1327.1600000003746,-31.506544994339155
5,1327.1700000003746,-31.285018579605747
5,1327.1800000003745,-31.07134799545444
5,1327.1900000003748,-30.865552995043835
5,1327.2000000003748,-30.667644691631708
5,1327.2100000003747,-30.47762489871761
5,1327.220000000375,-30.29548574707546
5,1327.230000000375,-30.121209543248803
5,1327.240000000375,-29.95476883815716
5,1327.2500000003752,-29.79612667221428
5,1327.2600000003752,-29.645236969007463
5,1327.2700000003751,-29.50204505136608
5,1327.2800000003754,-29.366488256531248
5,1327.2900000003754,-29.238496632499903
5,1327.3000000003753,-29.11799369810658
5,1327.3100000003756,-29.00489725344213
5,1327.3200000003756,-28.899120230878058
5,1327.3300000003755,-28.80057157646845
5,1327.3400000003758,-28.70915715502661
5,1327.3500000003758,-28.62478067339667
5,1327.3600000003757,-28.54734461662717
5,1327.370000000376,-28.476751192630022
5,1327.380000000376,-28.412903282289935
5,1327.390000000376,-28.3557053906354
5,1327.4000000003762,-28.305064595922058
5,1327.4100000003762,-28.260891492127733
5,1327.4200000003761,-28.22310112154979
5,1327.4300000003764,-28.19161389172446
5,1327.4400000003764,-28.166356472910987
5,1327.4500000003763,-28.14726266905129
5,1327.4600000003763,-28.1342742578903
5,1327.4700000003766,-28.127341792239537
5,1327.4800000003765,-28.12642535651276
5,1327.4900000003765,-28.131495271084255
5,1327.5000000003768,-28.14253273680673
5,1327.5100000003767,-28.15953041258902
5,1327.5200000003767,-28.182492917675084
5,1327.530000000377,-28.211437250711676
5,1327.540000000377,-28.2463931181265
5,1327.550000000377,-28.287403161847053
5,1327.5600000003772,-28.334523079346372
5,1327.5700000003771,-28.38782162430683
5,1327.5800000003771,-28.447380478881392
5,1327.5900000003774,-28.513293983802384
5,1327.6000000003773,-28.585668712964356
5,1327.6100000003773,-28.6646228741472
5,1327.6200000003776,-28.750285514829383
5,1327.6300000003775,-28.84279550603724
5,1327.6400000003775,-28.942300271567202
5,1327.6500000003778,-29.04895421934347
5,1327.6600000003777,-29.162916823873847
5,1327.6700000003777,-29.284350292374462
5,1327.680000000378,-29.413416733510267
5,1327.690000000378,-29.55027472537021
5,1327.700000000378,-29.69507515686019
5,1327.7100000003782,-29.84795618650771
5,1327.7200000003781,-30.00903712894996
5,1327.7300000003781,-30.178411039324203
5,1327.7400000003784,-30.356135720441067
5,1327.7500000003783,-30.54222282811059
5,1327.7600000003783,-30.73662469654635
5,1327.7700000003786,-30.93921845850499
5,1327.7800000003785,-31.149786990368817
5,1327.7900000003785,-31.367996199465257
5,1327.8000000003788,-31.593368193723773
5,1327.8100000003787,-31.825249973291907
5,1327.8200000003787,-32.062777501321015
5,1327.830000000379,-32.30483540277521
5,1327.840000000379,-32.55001318589478
5,1327.850000000379,-32.79655985838131
5,1327.8600000003792,-33.042340203334916
5,1327.8700000003792,-33.284797810357546
5,1327.8800000003791,-33.520932153235236
5,1327.8900000003794,-33.747299292061115
5,1327.9000000003794,-33.96004758132836
5,1327.9100000003793,-34.155000160554195
5,1327.9200000003796,-34.32779378144872
5,1327.9300000003796,-34.47407752692955
5,1327.9400000003795,-34.589764734081434
5,1327.9500000003798,-34.671317992126
5,1327.9600000003798,-34.71603356080322
5,1327.9700000003797,-34.722282733746454
5,1327.98000000038,-34.68966829256087
5,1327.99000000038,-34.61906640124579
5,1328.00000000038,-34.51254568950381
5,1328.0100000003802,-34.37317935715279
5,1328.0200000003802,-34.20478511499897
5,1328.0300000003801,-34.01163625460994
5,1328.0400000003804,-33.79818430414367
5,1328.0500000003804,-33.568822812827406
5,1328.0600000003803,-33.3277078440166
5,1328.0700000003803,-33.0786381136043
5,1328.0800000003806,-32.82498881281172
5,1328.0900000003805,-32.56968847638872
5,1328.1000000003805,-32.315227021078044
5,1328.1100000003808,-32.06368405183233
5,1328.1200000003807,-31.816768576030142
5,1328.1300000003807,-31.575863570721758
5,1328.140000000381,-31.342070943980325
5,1328.150000000381,-31.116254122490542
5,1328.160000000381,-30.899076749450096
5,1328.1700000003812,-30.69103683973283
5,1328.1800000003811,-30.492496291623397
5,1328.1900000003811,-30.303705986700884
5,1328.2000000003814,-30.12482687906092
5,1328.2100000003813,-29.95594755017033
5,1328.2200000003813,-29.79709871220308
5,1328.2300000003816,-29.648265120026956
5,1328.2400000003815,-29.509395304039792
5,1328.2500000003815,-29.3804094888741
5,1328.2600000003818,-29.261206009569495
5,1328.2700000003817,-29.151666489185907
5,1328.2800000003817,-29.05165999849233
5,1328.290000000382,-28.96104638108886
5,1328.300000000382,-28.879678893902188
5,1328.310000000382,-28.80740628656531
5,1328.3200000003822,-28.744074419099718
5,1328.3300000003821,-28.689527498952412
5,1328.3400000003821,-28.64360900242414
5,1328.3500000003824,-28.606162330483166
5,1328.3600000003823,-28.577031241362107
5,1328.3700000003823,-28.55606008883273
5,1328.3800000003826,-28.543093890801824
5,1328.3900000003825,-28.537978243756505
5,1328.4000000003825,-28.54055909465704
5,1328.4100000003828,-28.550682375474103
5,1328.4200000003827,-28.568193502067256
5,1328.4300000003827,-28.592936735080986
5,1328.440000000383,-28.624754396652254
5,1328.450000000383,-28.66348593327878
5,1328.460000000383,-28.708966813581277
5,1328.4700000003832,-28.76102724456658
5,1328.4800000003831,-28.81949069050602
5,1328.4900000003831,-28.884172173286867
5,1328.5000000003834,-28.954876334706036
5,1328.5100000003833,-29.03139523749203
5,1328.5200000003833,-29.113505883786285
5,1328.5300000003836,-29.2009674297686
5,1328.5400000003835,-29.293518078745148
5,1328.5500000003835,-29.39087163940239
5,1328.5600000003838,-29.492713744386492
5,1328.5700000003837,-29.598697735195756
5,1328.5800000003837,-29.708440236135832
5,1328.590000000384,-29.821516461380504
5,1328.600000000384,-29.937455326878556
5,1328.610000000384,-30.055734475826583
5,1328.6200000003842,-30.175775370132513
5,1328.6300000003841,-30.296938652718165
5,1328.6400000003841,-30.41852004721222
5,1328.6500000003844,-30.539747128694255
5,1328.6600000003843,-30.659777368115577
5,1328.6700000003843,-30.777697920180014
5,1328.6800000003846,-30.892527677109886
5,1328.6900000003845,-31.00322213975266
5,1328.7000000003845,-31.108681648945673
5,1328.7100000003848,-31.20776345173603
5,1328.7200000003847,-31.29929794329351
5,1328.7300000003847,-31.382109205218804
5,1328.7400000003847,-31.455039657188053
5,1328.750000000385,-31.516978261764965
5,1328.760000000385,-31.56689129924416
5,1328.770000000385,-31.603854302908605
5,1328.7800000003851,-31.627083388572576
5,1328.7900000003851,-31.635963975042323
5,1328.8000000003851,-31.63007485563158
5,1328.8100000003853,-31.60920576701955
5,1328.8200000003853,-31.57336702263636
5,1328.8300000003853,-31.522790392216365
5,1328.8400000003855,-31.457921136232617
5,1328.8500000003855,-31.379401845709666
5,1328.8600000003855,-31.288049389515294
5,1328.8700000003857,-31.184826741064093
5,1328.8800000003857,-31.070811705295863
5,1328.8900000003857,-30.947164579571258
5,1328.900000000386,-30.81509658973114
5,1328.910000000386,-30.67584060891921
5,1328.920000000386,-30.530625250453113
5,1328.9300000003861,-30.38065299846806
5,1328.9400000003861,-30.227082646223707
5,1328.9500000003861,-30.071015990318244
5,1328.9600000003863,-29.913488487283807
5,1328.9700000003863,-29.755463424387827
5,1328.9800000003863,-29.597829073597993
5,1328.9900000003865,-29.441398276211682
5,1329.0000000003865,-29.286909925795687
5,1329.0100000003865,-29.135031865818405
5,1329.0200000003867,-28.986364781598695
5,1329.0300000003867,-28.841446736655143
5,1329.0400000003867,-28.700758069975087
5,1329.050000000387,-28.56472643448076
5,1329.060000000387,-28.43373181126085
5,1329.070000000387,-28.308111380637214
5,1329.0800000003871,-28.18816416846574
5,1329.0900000003871,-28.074155417357808
5,1329.1000000003871,-27.966320653192867
5,1329.1100000003873,-27.86486943843593
5,1329.1200000003873,-27.76998881243741
5,1329.1300000003873,-27.681846430988575
5,1329.1400000003875,-27.600593421463792
5,1329.1500000003875,-27.526366974680947
5,1329.1600000003875,-27.459292695968745
5,1329.1700000003877,-27.399486739235673
5,1329.1800000003877,-27.347057747814347
5,1329.1900000003877,-27.30210862516088
5,1329.200000000388,-27.26473815761906
5,1329.210000000388,-27.23504251083314
5,1329.220000000388,-27.21311661944072
5,1329.2300000003881,-27.19905548973326
5,1329.2400000003881,-27.19295543271269
5,1329.2500000003881,-27.194915245389172
5,1329.2600000003883,-27.20503735624421
5,1329.2700000003883,-27.22342895139675
5,1329.2800000003883,-27.2502030969901
5,1329.2900000003885,-27.28547987352492
5,1329.3000000003885,-27.329387538772675
5,1329.3100000003885,-27.382063734956876
5,1329.3200000003887,-27.443656758542936
5,1329.3300000003887,-27.514326911214205
5,1329.3400000003887,-27.59424795253103
5,1329.3500000003887,-27.683608677035014
5,1329.360000000389,-27.782614642136597
5,1329.370000000389,-27.891490075117055
5,1329.380000000389,-28.01047999399716
5,1329.3900000003891,-28.139852580676102
5,1329.4000000003891,-28.279901853957906
5,1329.4100000003891,-28.430950695243034
5,1329.4200000003893,-28.59335429469208
5,1329.4300000003893,-28.76750409420626
5,1329.4400000003893,-28.953832324229786
5,1329.4500000003895,-29.152817249917188
5,1329.4600000003895,-29.36498926867488
5,1329.4700000003895,-29.59093803688137
5,1329.4800000003897,-29.831320844218684
5,1329.4900000003897,-30.08687251208228
5,1329.5000000003897,-30.358417165080876
5,1329.51000000039,-30.646882320265437
5,1329.52000000039,-30.95331586845193
5,1329.53000000039,-31.278906691074017
5,1329.5400000003901,-31.6250098933002
5,1329.5500000003901,-31.993177950628255
5,1329.5600000003901,-32.38519951731506
5,1329.5700000003903,-32.80314827392714
5,1329.5800000003903,-33.249445099934086
5,1329.5900000003903,-33.7269381791958
5,1329.6000000003905,-34.23900761864654
5,1329.6100000003905,-34.78970414922311
5,1329.6200000003905,-35.38393612886757
5,1329.6300000003907,-36.02772648694523
5,1329.6400000003907,-36.72857341032338
5,1329.6500000003907,-37.495969220917544
5,1329.660000000391,-38.34216819932236
5,1329.670000000391,-39.28336078724755
5,1329.680000000391,-40.34154015844378
5,1329.6900000003911,-41.54760958040118
5,1329.7000000003911,-42.94685137519859
5,1329.7100000003911,-44.60922537308262
5,1329.7200000003913,-46.6504023793182
5,1329.7300000003913,-49.278678396630596
5,1329.7400000003913,-52.90133505050524
5,1329.7500000003915,-58.08378277155085
5,1329.7600000003915,-59.80794938985234
5,1329.7700000003915,-54.50762309435347
5,1329.7800000003917,-50.46937869478327
5,1329.7900000003917,-47.628250531774476
5,1329.8000000003917,-45.47920523416415
5,1329.810000000392,-43.76398319920331
5,1329.820000000392,-42.34350940245919
5,1329.830000000392,-41.135854223882106
5,1329.8400000003921,-40.089067501127275
5,1329.8500000003921,-39.1682625756883
5,1329.8600000003921,-38.34892907586651
5,1329.8700000003923,-37.61321202210215
5,1329.8800000003923,-36.94771494661141
5,1329.8900000003923,-36.34213763369611
5,1329.9000000003925,-35.78839606470816
5,1329.9100000003925,-35.28003382813421
5,1329.9200000003925,-34.81181661796542
5,1329.9300000003927,-34.37944561123129
5,1329.9400000003927,-33.97935029053275
5,1329.9500000003927,-33.60853571305482
5,1329.960000000393,-33.26446793062821
5,1329.970000000393,-32.94498667975692
5,1329.980000000393,-32.64823790811815
5,1329.9900000003931,-32.372620963506506
5,1330.0000000003931,-32.116746773972416
5,1330.0100000003931,-31.87940437625453
5,1330.020000000393,-31.659533858222613
5,1330.0300000003933,-31.456204280914676
5,1330.0400000003933,-31.268595503759666
5,1330.0500000003933,-31.0959830935797
5,1330.0600000003935,-30.937725688603397
5,1330.0700000003935,-30.793254326633726
5,1330.0800000003935,-30.662063352959123
5,1330.0900000003937,-30.543702601728175
5,1330.1000000003937,-30.437770602079684
5,1330.1100000003937,-30.34390860869934
5,1330.120000000394,-30.26179528863008
5,1330.130000000394,-30.191141921598096
5,1330.140000000394,-30.131687993048807
5,1330.1500000003941,-30.083197070196135
5,1330.1600000003941,-30.045452863001874
5,1330.170000000394,-30.018255378314592
5,1330.1800000003943,-30.001417077618147
5,1330.1900000003943,-29.99475895039188
5,1330.2000000003943,-29.998106413598812
5,1330.2100000003945,-30.011284943173244
5,1330.2200000003945,-30.034115339541746
5,1330.2300000003945,-30.06640852198146
5,1330.2400000003947,-30.107959739563025
5,1330.2500000003947,-30.158542079359847
5,1330.2600000003947,-30.217899147901118
5,1330.270000000395,-30.285736797985038
5,1330.280000000395,-30.361713777504818
5,1330.290000000395,-30.445431188125983
5,1330.3000000003951,-30.536420669676843
5,1330.3100000003951,-30.63413126914696
5,1330.320000000395,-30.737915032819775
5,1330.3300000003953,-30.847011467702256
5,1330.3400000003953,-30.96053118292104
5,1330.3500000003953,-31.07743924111739
5,1330.3600000003955,-31.196539041620003
5,1330.3700000003955,-31.316457914933345
5,1330.3800000003955,-31.43563603501814
5,1330.3900000003957,-31.55232070821974
5,1330.4000000003957,-31.66456853003219
5,1330.4100000003957,-31.770258207768492
5,1330.420000000396,-31.867116901485247
5,1330.430000000396,-31.952762567686037
5,1330.440000000396,-32.02476384107497
5,1330.4500000003961,-32.08071735198628
5,1330.4600000003961,-32.118340073035945
5,1330.470000000396,-32.135571545526474
5,1330.4800000003963,-32.1306781171236
5,1330.4900000003963,-32.10234927209083
5,1330.5000000003963,-32.04977544191329
5,1330.5100000003965,-31.972697819006058
5,1330.5200000003965,-31.8714237119135
5,1330.5300000003965,-31.746805381057477
5,1330.5400000003967,-31.600185156273394
5,1330.5500000003967,-31.433313873740673
5,1330.5600000003967,-31.24825241438785
5,1330.570000000397,-31.04726695817188
5,1330.580000000397,-30.832727625637816
5,1330.590000000397,-30.607017978470815
5,1330.6000000003971,-30.372460087410637
5,1330.6100000003971,-30.13125717734082
5,1330.620000000397,-29.885453649493886
5,1330.630000000397,-29.63691075291186
5,1330.6400000003973,-29.387295326899995
5,1330.6500000003973,-29.13807874590489
5,1330.6600000003973,-28.890543300924513
5,1330.6700000003975,-28.645793586306894
5,1330.6800000003975,-28.404770900425994
5,1330.6900000003975,-28.168269121765896
5,1330.7000000003977,-27.93695093591691
5,1330.7100000003977,-27.711363640385073
5,1330.7200000003977,-27.491954029260217
5,1330.730000000398,-27.279082074795433
5,1330.740000000398,-27.07303327058537
5,1330.750000000398,-26.87402961103794
5,1330.7600000003981,-26.68223924634996
5,1330.770000000398,-26.497784897548584
5,1330.780000000398,-26.320751136779712
5,1330.7900000003983,-26.151190648250346
5,1330.8000000003983,-25.98912958541778
5,1330.8100000003983,-25.8345721358452
5,1330.8200000003985,-25.6875043960428
5,1330.8300000003985,-25.547897650224417
5,1330.8400000003985,-25.415711136262537
5,1330.8500000003987,-25.290894371625946
5,1330.8600000003987,-25.173389104367686
5,1330.8700000003987,-25.063130943887977
5,1330.880000000399,-24.960050719246063
5,1330.890000000399,-24.864075606445944
5,1330.900000000399,-24.775130058980828
5,1330.9100000003991,-24.693136571747807
5,1330.920000000399,-24.618016302843202
5,1330.930000000399,-24.54968957541359
5,1330.9400000003993,-24.488076276463193
5,1330.9500000003993,-24.433096168348133
5,1330.9600000003993,-24.384669125124397
5,1330.9700000003995,-24.34271530455321
5,1330.9800000003995,-24.307155264190005
5,1330.9900000003995,-24.27791002889577
5,1331.0000000003997,-24.254901115642184
5,1331.0100000003997,-24.238050520117906
5,1331.0200000003997,-24.2272806691979
5,1331.0300000004,-24.222514341942105
5,1331.0400000004,-24.22367456138985
5,1331.0500000004,-24.230684458535595
5,1331.0600000004001,-24.243467109741992
5,1331.0700000004001,-24.261945347515624
5,1331.0800000004,-24.286041545156785
5,1331.0900000004003,-24.31567737451109
5,1331.1000000004003,-24.350773536032317
5,1331.1100000004003,-24.39124946029061
5,1331.1200000004005,-24.43702297910546
5,1331.1300000004005,-24.488009964977422
5,1331.1400000004005,-24.544123936618828
5,1331.1500000004007,-24.60527562866298
5,1331.1600000004007,-24.671372523135993
5,1331.1700000004007,-24.742318340461082
5,1331.180000000401,-24.81801248765494
5,1331.190000000401,-24.898349461166664
5,1331.200000000401,-24.983218202543757
5,1331.2100000004011,-25.072501404754878
5,1331.2200000004011,-25.166074767758776
5,1331.230000000401,-25.263806202494422
5,1331.2400000004013,-25.365554983401477
5,1331.2500000004013,-25.47117084972004
5,1331.2600000004013,-25.580493058899965
5,1331.2700000004015,-25.69334939507489
5,1331.2800000004015,-25.80955513953612
5,1331.2900000004015,-25.928912011201746
5,1331.3000000004015,-26.051207088581023
5,1331.3100000004017,-26.176211728520748
5,1331.3200000004017,-26.303680500872456
5,1331.3300000004017,-26.433350162162924
5,1331.340000000402,-26.56493869728139
5,1331.350000000402,-26.69814446354318
5,1331.360000000402,-26.832645476798845
5,1331.3700000004021,-26.96809888519013
5,1331.380000000402,-27.10414068316615
5,1331.390000000402,-27.240385720932792
5,1331.4000000004023,-27.376428071556205
5,1331.4100000004023,-27.511841817858652
5,1331.4200000004023,-27.646182322813733
5,1331.4300000004025,-27.77898804386995
5,1331.4400000004025,-27.909782944247116
5,1331.4500000004025,-28.038079544151753
5,1331.4600000004027,-28.163382636899684
5,1331.4700000004027,-28.28519367480122
5,1331.4800000004027,-28.403015801782043
5,1331.490000000403,-28.516359478010994
5,1331.500000000403,-28.624748607844882
5,1331.510000000403,-28.727727044036712
5,1331.5200000004031,-28.824865307579802
5,1331.530000000403,-28.91576732767376
5,1331.540000000403,-29.00007698441014
5,1331.5500000004033,-29.077484218831223
5,1331.5600000004033,-29.147730473787995
5,1331.5700000004033,-29.21061324146975
5,1331.5800000004035,-29.26598951826477
5,1331.5900000004035,-29.31377801104386
5,1331.6000000004035,-29.353959988837165
5,1331.6100000004037,-29.386578736617608
5,1331.6200000004037,-29.41173763029218
5,1331.6300000004037,-29.429596915777555
5,1331.640000000404,-29.44036933046506
5,1331.650000000404,-29.444314751559894
5,1331.660000000404,-29.44173408892162
5,1331.6700000004041,-29.432962656488154
5,1331.680000000404,-29.418363261592766
5,1331.690000000404,-29.398319238838248
5,1331.7000000004043,-29.37322763664835
5,1331.7100000004043,-29.34349273093774
5,1331.7200000004043,-29.309520010862542
5,1331.7300000004045,-29.271710739936772
5,1331.7400000004045,-29.230457163605898
5,1331.7500000004045,-29.18613839908457
5,1331.7600000004047,-29.13911701570493
5,1331.7700000004047,-29.08973628918645
5,1331.7800000004047,-29.038318094912405
5,1331.790000000405,-28.98516139279468
5,1331.800000000405,-28.930541246446587
5,1331.810000000405,-28.874708315871523
5,1331.8200000004051,-28.817888761397505
5,1331.830000000405,-28.760284497340987
5,1331.840000000405,-28.702073739076667
5,1331.8500000004053,-28.643411788931743
5,1331.8600000004053,-28.584432014268437
5,1331.8700000004053,-28.525246974792104
5,1331.8800000004055,-28.46594966290111
5,1331.8900000004055,-28.406614824835682
5,1331.9000000004055,-28.347300336664265
5,1331.9100000004055,-28.28804861234394
5,1331.9200000004057,-28.228888025171468
5,1331.9300000004057,-28.1698343275834
5,1331.9400000004057,-28.110892055985953
5,1331.950000000406,-28.052055910805876
5,1331.960000000406,-27.993312102087486
5,1331.970000000406,-27.934639653946128
5,1331.980000000406,-27.876011660796827
5,1331.990000000406,-27.817396490602754
5,1332.000000000406,-27.75875892949886
5,1332.0100000004063,-27.70006126352464
5,1332.0200000004063,-27.641264293936597
5,1332.0300000004063,-27.582328282028516
5,1332.0400000004065,-27.523213820286017
5,1332.0500000004065,-27.46388262755472
5,1332.0600000004065,-27.404298265225712
5,1332.0700000004067,-27.344426773348353
5,1332.0800000004067,-27.28423722486696
