"g0_dB (T=35,J=3) X","g0_dB (T=35,J=3) Y","g0_dB (T=35,J=4) X","g0_dB (T=35,J=4) Y","g0_dB (T=35,J=5) X","g0_dB (T=35,J=5) Y","g0_dB (T=35,J=6) X","g0_dB (T=35,J=6) Y","g0_dB (T=35,J=7) X","g0_dB (T=35,J=7) Y","g0_dB (T=55,J=3) X","g0_dB (T=55,J=3) Y","g0_dB (T=55,J=4) X","g0_dB (T=55,J=4) Y","g0_dB (T=55,J=5) X","g0_dB (T=55,J=5) Y","g0_dB (T=55,J=6) X","g0_dB (T=55,J=6) Y","g0_dB (T=55,J=7) X","g0_dB (T=55,J=7) Y","g0_dB (T=70,J=3) X","g0_dB (T=70,J=3) Y","g0_dB (T=70,J=4) X","g0_dB (T=70,J=4) Y","g0_dB (T=70,J=5) X","g0_dB (T=70,J=5) Y","g0_dB (T=70,J=6) X","g0_dB (T=70,J=6) Y","g0_dB (T=70,J=7) X","g0_dB (T=70,J=7) Y","g0_dB (T=80,J=3) X","g0_dB (T=80,J=3) Y","g0_dB (T=80,J=4) X","g0_dB (T=80,J=4) Y","g0_dB (T=80,J=5) X","g0_dB (T=80,J=5) Y","g0_dB (T=80,J=6) X","g0_dB (T=80,J=6) Y","g0_dB (T=80,J=7) X","g0_dB (T=80,J=7) Y"
1.277500000000001e-06,8.903586969389368,1.277500000000001e-06,10.45262286904242,1.277500000000001e-06,11.31433757985284,1.277500000000001e-06,11.80097272488293,1.277500000000001e-06,12.05843555045413,1.277500000000001e-06,6.556539543968998,1.277500000000001e-06,8.21010129536835,1.277500000000001e-06,9.130973217295338,1.277500000000001e-06,9.657168450020816,1.277500000000001e-06,9.946848100944468,1.277500000000001e-06,4.35748644820393,1.277500000000001e-06,6.117496725052445,1.277500000000001e-06,7.110577007142812,1.277500000000001e-06,7.688983631511512,1.277500000000001e-06,8.019404066536191,1.277500000000001e-06,2.716389683656462,1.277500000000001e-06,4.550181438962279,1.277500000000001e-06,5.598354995818317,1.277500000000001e-06,6.218969620936301,1.277500000000001e-06,6.583036898368695
1.278000000000001e-06,8.954494746514047,1.278000000000001e-06,10.50003569540992,1.278000000000001e-06,11.36116045798476,1.278000000000001e-06,11.84867894880369,1.278000000000001e-06,12.10765393979711,1.278000000000001e-06,6.616669535562075,1.278000000000001e-06,8.266106306739328,1.278000000000001e-06,9.184519916036587,1.278000000000001e-06,9.709372247216095,1.278000000000001e-06,9.998360572140971,1.278000000000001e-06,4.419432363554177,1.278000000000001e-06,6.176023759110715,1.278000000000001e-06,7.166368994679524,1.278000000000001e-06,7.742739811068522,1.278000000000001e-06,8.071643516062135,1.278000000000001e-06,2.776919883215897,1.278000000000001e-06,4.608034579003877,1.278000000000001e-06,5.653701644146788,1.278000000000001e-06,6.272232141158407,1.278000000000001e-06,6.634603453741153
1.278500000000001e-06,9.004186846371979,1.278500000000001e-06,10.54612217877383,1.278500000000001e-06,11.40667619258121,1.278500000000001e-06,11.89515688827941,1.278500000000001e-06,12.15574990636444,1.278500000000001e-06,6.676294747789361,1.278500000000001e-06,8.321478697869425,1.278500000000001e-06,9.237405299727392,1.278500000000001e-06,9.760934602607277,1.278500000000001e-06,10.04927391992634,1.278500000000001e-06,4.481271664420623,1.278500000000001e-06,6.234329642331396,1.278500000000001e-06,7.221888496918019,1.278500000000001e-06,7.796208778598086,1.278500000000001e-06,8.123600737051301,1.278500000000001e-06,2.837504155376583,1.278500000000001e-06,4.66584807356787,1.278500000000001e-06,5.708955424906897,1.278500000000001e-06,6.325375590417455,1.278500000000001e-06,6.686041053495757
1.279000000000001e-06,9.052614204700712,1.279000000000001e-06,10.59083415041011,1.279000000000001e-06,11.45083796202875,1.279000000000001e-06,11.94036106637393,1.279000000000001e-06,12.20267954199911,1.279000000000001e-06,6.735382485619905,1.279000000000001e-06,8.376184630212105,1.279000000000001e-06,9.289596778834618,1.279000000000001e-06,9.811824861499627,1.279000000000001e-06,10.0995595794673,1.279000000000001e-06,4.542986889374028,1.279000000000001e-06,6.292394563404576,1.279000000000001e-06,7.277115612402527,1.279000000000001e-06,7.849371472594541,1.279000000000001e-06,8.175257845695509,1.279000000000001e-06,2.898132771456634,1.279000000000001e-06,4.723609855414966,1.279000000000001e-06,5.764103609063826,1.279000000000001e-06,6.37838741153876,1.279000000000001e-06,6.737337688446809
1.279500000000001e-06,9.099727682375681,1.279500000000001e-06,10.63412369044893,1.279500000000001e-06,11.49359919760325,1.279500000000001e-06,11.98424611425195,1.279500000000001e-06,12.24839885457837,1.279500000000001e-06,6.793899196931611,1.279500000000001e-06,8.430189594109967,1.279500000000001e-06,9.341061208455674,1.279500000000001e-06,9.862011868315909,1.279500000000001e-06,10.14918850706621,1.279500000000001e-06,4.604559903586062,1.279500000000001e-06,6.350198071930447,1.279500000000001e-06,7.332029869324929,1.279500000000001e-06,7.902208323574503,1.279500000000001e-06,8.226596500429265,1.279500000000001e-06,2.958795561786145,1.279500000000001e-06,4.781307395800857,1.279500000000001e-06,5.819133032888468,1.279500000000001e-06,6.431254650699952,1.279500000000001e-06,6.78848098986129
1.280000000000002e-06,9.145478188899878,1.280000000000002e-06,10.67594326385624,1.280000000000002e-06,11.53491371378779,1.280000000000002e-06,12.02676688877577,1.280000000000002e-06,12.29286386953612,1.280000000000002e-06,6.85181048926336,1.280000000000002e-06,8.483458441223057,1.280000000000002e-06,9.391764923700521,1.280000000000002e-06,9.911463999125687,1.280000000000002e-06,10.19813120773374,1.280000000000002e-06,4.665971885485868,1.280000000000002e-06,6.407719073130752,1.280000000000002e-06,7.386610224918234,1.280000000000002e-06,7.954699255373003,1.280000000000002e-06,8.277597903595016,1.280000000000002e-06,3.019481902045249,1.280000000000002e-06,4.838927693948268,1.280000000000002e-06,5.874030090465534,1.280000000000002e-06,6.483963951984767,1.280000000000002e-06,6.839458225240883
1.280500000000002e-06,9.189816812655655,1.280500000000002e-06,10.71624586177645,1.280500000000002e-06,11.57473584361,1.280500000000002e-06,12.06787859533694,1.280500000000002e-06,12.33603073687003,1.280500000000002e-06,6.909081150474953,1.280500000000002e-06,8.535955421144486,1.280500000000002e-06,9.441673778906379,1.280500000000002e-06,9.960149197554983,1.280500000000002e-06,10.24635776570897,1.280500000000002e-06,4.72720331410183,1.280500000000002e-06,6.464935823781746,1.280500000000002e-06,7.440835066182165,1.280500000000002e-06,8.006823687690652,1.280500000000002e-06,8.328242804214852,1.280500000000002e-06,3.080180699495301,1.280500000000002e-06,4.896457266729892,1.280500000000002e-06,5.928780726570224,1.280500000000002e-06,6.536501552348456,1.280500000000002e-06,6.890256294501095
1.281000000000002e-06,9.232694957514711,1.281000000000002e-06,10.75498514762336,1.281000000000002e-06,11.61302057841767,1.281000000000002e-06,12.10753691547029,1.281000000000002e-06,12.37785584333777,1.281000000000002e-06,6.96567517354178,1.281000000000002e-06,8.587644222345386,1.281000000000002e-06,9.490753190777749,1.281000000000002e-06,10.00803501415242,1.281000000000002e-06,10.29383787800117,1.281000000000002e-06,4.78823395719651,1.281000000000002e-06,6.521825929485811,1.281000000000002e-06,7.494682212043458,1.281000000000002e-06,8.05856053997794,1.281000000000002e-06,8.378511501940979,1.281000000000002e-06,3.140880379134854,1.281000000000002e-06,4.953882138611271,1.281000000000002e-06,5.983370429964074,1.281000000000002e-06,6.588853277040652,1.281000000000002e-06,6.940861726587245
1.281500000000002e-06,9.274064485310948,1.281500000000002e-06,10.79211560721763,1.281500000000002e-06,11.64972371142849,1.281500000000002e-06,12.14569813872163,1.281500000000002e-06,12.41829592947963,1.281500000000002e-06,7.02155578570343,1.281500000000002e-06,8.638488017572698,1.281500000000002e-06,9.538968185524659,1.281500000000002e-06,10.05508864927079,1.281500000000002e-06,10.34054089101406,1.281500000000002e-06,4.849042860308773,1.281500000000002e-06,6.578366343402172,1.281500000000002e-06,7.548128917054717,1.281500000000002e-06,8.109888236742893,1.281500000000002e-06,8.428383852257129,1.281500000000002e-06,3.201568869814651,1.281500000000002e-06,5.011187831905158,1.281500000000002e-06,6.0377842271624,1.281500000000002e-06,6.641004535532954,1.281500000000002e-06,6.991260676568101
1.282000000000002e-06,9.313877863589427,1.282000000000002e-06,10.82759270218354,1.282000000000002e-06,11.68480198431083,1.282000000000002e-06,12.18231929816604,1.282000000000002e-06,12.4573082110363,1.282000000000002e-06,7.076685482176803,1.282000000000002e-06,8.688449513803246,1.282000000000002e-06,9.586283450051177,1.282000000000002e-06,10.10127699950535,1.282000000000002e-06,10.38643584029937,1.282000000000002e-06,4.909608336825205,1.282000000000002e-06,6.634533366561891,1.282000000000002e-06,7.601151876737935,1.282000000000002e-06,8.160784714369653,1.282000000000002e-06,8.477839273004086,1.282000000000002e-06,3.262233590350581,1.282000000000002e-06,5.068359357393721,1.282000000000002e-06,6.09200667672971,1.282000000000002e-06,6.692940318001453,1.282000000000002e-06,7.041438923250273
1.282500000000002e-06,9.352088317951429,1.282500000000002e-06,10.86137302573438,1.282500000000002e-06,11.71821323597536,1.282500000000002e-06,12.21735830889921,1.282500000000002e-06,12.49485050426175,1.282500000000002e-06,7.131026064631014,1.282500000000002e-06,8.737491006833306,1.282500000000002e-06,9.632663387221854,1.282500000000002e-06,10.14656670770915,1.282500000000002e-06,10.43149149347009,1.282500000000002e-06,4.969907959209333,1.282500000000002e-06,6.69030264989525,1.282500000000002e-06,7.653727234679257,1.282500000000002e-06,8.21122742953489,1.282500000000002e-06,8.526856752301763,1.282500000000002e-06,3.322861435676937,1.282500000000002e-06,5.12538120537809,1.282500000000002e-06,6.146021864161711,1.282500000000002e-06,6.744645192416004,1.282500000000002e-06,7.09138186735771
1.283000000000002e-06,9.388649988224206,1.283000000000002e-06,10.89341445989818,1.283000000000002e-06,11.74991655268553,1.283000000000002e-06,12.25077410875384,1.283000000000002e-06,12.53088135456213,1.283000000000002e-06,7.184538684605658,1.283000000000002e-06,8.785574440556001,1.283000000000002e-06,9.678072175207205,1.283000000000002e-06,10.19092421658309,1.283000000000002e-06,10.47567639628555,1.283000000000002e-06,5.029918551524347,1.283000000000002e-06,6.745649198102574,1.283000000000002e-06,7.705830591481905,1.283000000000002e-06,8.261193369308584,1.283000000000002e-06,8.575414857939661,1.283000000000002e-06,3.383438763086712,1.283000000000002e-06,5.182237337218892,1.283000000000002e-06,6.199813397415625,1.283000000000002e-06,6.796103302290342,1.283000000000002e-06,7.14107453032222
1.283500000000002e-06,9.423518087594955,1.283500000000002e-06,10.92367633316469,1.283500000000002e-06,11.77987241852916,1.283500000000002e-06,12.28252680042548,1.283500000000002e-06,12.56536016782467,1.283500000000002e-06,7.237183892034228,1.283500000000002e-06,8.832661470948434,1.283500000000002e-06,9.722473830880148,1.283500000000002e-06,10.23431582581389,1.283500000000002e-06,10.51895892190103,1.283500000000002e-06,5.089616183391568,1.283500000000002e-06,6.800547375501535,1.283500000000002e-06,7.757437015683564,1.283500000000002e-06,8.310659063024046,1.283500000000002e-06,8.623491748306172,1.283500000000002e-06,3.443951378609853,1.283500000000002e-06,5.238911177435124,1.283500000000002e-06,6.253364403153078,1.283500000000002e-06,6.84729836514876,1.283500000000002e-06,7.190501553732238
1.284000000000002e-06,9.456649063764397,1.284000000000002e-06,10.9521195774717,1.284000000000002e-06,11.80804286523623,1.284000000000002e-06,12.31257779413148,1.284000000000002e-06,12.59824734373599,1.284000000000002e-06,7.28892168901189,1.284000000000002e-06,8.878713534757813,1.284000000000002e-06,9.765832277204268,1.284000000000002e-06,10.27670775270655,1.284000000000002e-06,10.56130732325318,1.284000000000002e-06,5.148976165533968,1.284000000000002e-06,6.854970913985876,1.284000000000002e-06,7.808521056743585,1.284000000000002e-06,8.359600596000609,1.284000000000002e-06,8.671065184925626,1.284000000000002e-06,3.504384523585624,1.284000000000002e-06,5.29538560643325,1.284000000000002e-06,6.306657523763142,1.284000000000002e-06,6.898213671767504,1.284000000000002e-06,7.239647199488774
1.284500000000002e-06,9.488000761096391,1.284500000000002e-06,10.97870688339685,1.284500000000002e-06,11.83439162027897,1.284500000000002e-06,12.34088994987142,1.284500000000002e-06,12.62950441032813,1.284500000000002e-06,7.339711588918847,1.284500000000002e-06,8.923691922838515,1.284500000000002e-06,9.808111414520427,1.284500000000002e-06,10.31806619622931,1.284500000000002e-06,10.60268978852913,1.284500000000002e-06,5.207973047059202,1.284500000000002e-06,6.908892923230093,1.284500000000002e-06,7.859056760202332,1.284500000000002e-06,8.407993625198586,1.284500000000002e-06,8.718112546668817,1.284500000000002e-06,3.56472286148907,1.284500000000002e-06,5.351642953941392,1.284500000000002e-06,6.359674915234649,1.284500000000002e-06,6.948832086249722,1.284500000000002e-06,7.288495350717867
1.285000000000002e-06,9.517532582670411,1.285000000000002e-06,11.00340285238044,1.285000000000002e-06,11.85888425215383,1.285000000000002e-06,12.36742771831154,1.285000000000002e-06,12.65909415893555,1.285000000000002e-06,7.389512680980472,1.285000000000002e-06,8.96755785805381,1.285000000000002e-06,9.8492751956032,1.285000000000002e-06,10.35835740435924,1.285000000000002e-06,10.64307449964316,1.285000000000002e-06,5.266580614643229,1.285000000000002e-06,6.962285903275043,1.285000000000002e-06,7.909017685112553,1.285000000000002e-06,8.45581339688335,1.285000000000002e-06,8.764610845700192,1.285000000000002e-06,3.624950465077585,1.285000000000002e-06,5.407664993228401,1.285000000000002e-06,6.412398245950377,1.285000000000002e-06,6.999136046995222,1.285000000000002e-06,7.337029513490581
1.285500000000002e-06,9.545205651082787,1.285500000000002e-06,11.02617414477766,1.285500000000002e-06,11.88148831171918,1.285500000000002e-06,12.3921572792787,1.285500000000002e-06,12.68698077869678,1.285500000000002e-06,7.438283700309939,1.285500000000002e-06,9.010272577613483,1.285500000000002e-06,9.88928770432079,1.285500000000002e-06,10.39754774458512,1.285500000000002e-06,10.68242969361867,1.285500000000002e-06,5.324771893780085,1.285500000000002e-06,7.015121759627282,1.285500000000002e-06,7.958376923837758,1.285500000000002e-06,8.503034766370131,1.285500000000002e-06,8.810536745220539,1.285500000000002e-06,3.685050803928196,1.285500000000002e-06,5.463432936190824,1.285500000000002e-06,6.464808696477249,1.285500000000002e-06,7.049107568626929,1.285500000000002e-06,7.385232819401915
1.286000000000002e-06,9.570982966793988,1.286000000000002e-06,11.04698962252604,1.286000000000002e-06,11.90217346845132,1.286000000000002e-06,12.41504667682379,1.286000000000002e-06,12.71312998969279,1.286000000000002e-06,7.485983103440324,1.286000000000002e-06,9.051797419674685,1.286000000000002e-06,9.928113237693333,1.286000000000002e-06,10.43560377739152,1.286000000000002e-06,10.72072372674638,1.286000000000002e-06,5.38251915226784,1.286000000000002e-06,7.06737182100234,1.286000000000002e-06,8.007107124307367,1.286000000000002e-06,8.549632219915871,1.286000000000002e-06,8.855866579059434,1.286000000000002e-06,3.745006732441825,1.286000000000002e-06,5.518927429394774,1.286000000000002e-06,6.51688696042898,1.286000000000002e-06,7.098728244937228,1.286000000000002e-06,7.433088029060738
1.286500000000002e-06,9.594829562783367,1.286500000000002e-06,11.06582048521706,1.286500000000002e-06,11.92091164048382,1.286500000000002e-06,12.43606594980014,1.286500000000002e-06,12.73750917378139,1.286500000000002e-06,7.532569149310254,1.286500000000002e-06,9.092093913986888,1.286500000000002e-06,9.965716391104365,1.286500000000002e-06,10.47249233251446,1.286500000000002e-06,10.7579251413615,1.286500000000002e-06,5.439793906104136,1.286500000000002e-06,7.119006859837777,1.286500000000002e-06,8.055180514811372,1.286500000000002e-06,8.595579898817551,1.286500000000002e-06,8.900576373166034,1.286500000000002e-06,3.804800478396042,1.286500000000002e-06,5.574128551163113,1.286500000000002e-06,6.568613246479083,1.286500000000002e-06,7.147979252917834,1.286500000000002e-06,7.480577536542963
1.287000000000002e-06,9.616712654252142,1.287000000000002e-06,11.08264039838035,1.287000000000002e-06,11.93767711731318,1.287000000000002e-06,12.45518725690204,1.287000000000002e-06,12.76008750216408,1.287000000000002e-06,7.577999985621101,1.287000000000002e-06,9.131123876314472,1.287000000000002e-06,10.00206214638004,1.287000000000002e-06,10.50818058772516,1.287000000000002e-06,10.79400273505437,1.287000000000002e-06,5.496566927967552,1.287000000000002e-06,7.169997115696788,1.287000000000002e-06,8.102568931409792,1.287000000000002e-06,8.640851625769368,1.287000000000002e-06,8.94464186904084,1.287000000000002e-06,3.864413632134042,1.287000000000002e-06,5.629015809802198,1.287000000000002e-06,6.619967281604043,1.287000000000002e-06,7.196841357937744,1.287000000000002e-06,7.527683374860712
1.287500000000002e-06,9.636601782109926,1.287500000000002e-06,11.09742561282507,1.287500000000002e-06,11.95244667408715,1.287500000000002e-06,12.47238499512027,1.287500000000002e-06,12.78083605870949,1.287500000000002e-06,7.62223374043298,1.287500000000002e-06,9.168849506320925,1.287500000000002e-06,10.03711596240923,1.287500000000002e-06,10.54263614986382,1.287500000000002e-06,10.82892563209959,1.287500000000002e-06,5.552808258461503,1.287500000000002e-06,7.220312321675073,1.287500000000002e-06,8.149243848021944,1.287500000000002e-06,8.685420933521545,1.287500000000002e-06,8.988038549143109,1.287500000000002e-06,3.923827136482426,1.287500000000002e-06,5.683568143064772,1.287500000000002e-06,6.670928315636651,1.287500000000002e-06,7.245294920133066,1.287500000000002e-06,7.574387222499124
1.288000000000002e-06,9.654468948992502,1.288000000000002e-06,11.11015507393714,1.288000000000002e-06,11.9651996764411,1.288000000000002e-06,12.48763591059858,1.288000000000002e-06,12.79972795805734,1.288000000000002e-06,7.665228618814497,1.288000000000002e-06,9.205233488550009,1.288000000000002e-06,10.07084386793793,1.288000000000002e-06,10.57582713781168,1.288000000000002e-06,10.86266335685982,1.288000000000002e-06,5.608487220298171,1.288000000000002e-06,7.269921733915754,1.288000000000002e-06,8.195176409250605,1.288000000000002e-06,8.729261095874495,1.288000000000002e-06,9.030741664301249,1.288000000000002e-06,3.983021277496936,1.288000000000002e-06,5.737763918949202,1.288000000000002e-06,6.721475127210948,1.288000000000002e-06,7.293319902072932,1.288000000000002e-06,7.620670411072696
1.288500000000002e-06,9.670288746587799,1.288500000000002e-06,11.1208105199008,1.288500000000002e-06,11.97591817491247,1.288500000000002e-06,12.5009192009158,1.288500000000002e-06,12.81673845753864,1.288500000000002e-06,7.706943004304851,1.288500000000002e-06,9.240239096089647,1.288500000000002e-06,10.10321255613143,1.288500000000002e-06,10.60772226705646,1.288500000000002e-06,10.89518590889159,1.288500000000002e-06,5.663572435597882,1.288500000000002e-06,7.318794164325966,1.288500000000002e-06,8.240337465983385,1.288500000000002e-06,8.772345161030659,1.288500000000002e-06,9.072726263143963,1.288500000000002e-06,4.041975676140651,1.288500000000002e-06,5.791580937937203,1.288500000000002e-06,6.771586031179792,1.288500000000002e-06,7.340895877764466,1.288500000000002e-06,7.66651393415153
1.289000000000002e-06,9.684038473094645,1.289000000000002e-06,11.12937656789994,1.289000000000002e-06,11.98458698804298,1.289000000000002e-06,12.51221660787309,1.289000000000002e-06,12.83184506197257,1.289000000000002e-06,7.747335564889135,1.289000000000002e-06,9.273830296456117,1.289000000000002e-06,10.13418948046003,1.289000000000002e-06,10.6382909354738,1.289000000000002e-06,10.92646383945187,1.289000000000002e-06,5.718031846476263,1.289000000000002e-06,7.366898016576592,1.289000000000002e-06,8.284697613800166,1.289000000000002e-06,8.814645987314375,1.289000000000002e-06,9.113967223560302,1.289000000000002e-06,4.100669281005005,1.289000000000002e-06,5.844996436774329,1.289000000000002e-06,6.821238887585892,1.289000000000002e-06,7.388002043058641,1.289000000000002e-06,7.711898457306713
1.289500000000002e-06,9.695698239704287,1.289500000000002e-06,11.13584078745629,1.289500000000002e-06,11.99119377337173,1.289500000000002e-06,12.52151249993467,1.289500000000002e-06,12.84502762043791,1.289500000000002e-06,7.786365363127869,1.289500000000002e-06,9.305971859189318,1.289500000000002e-06,10.16374295142812,1.289500000000002e-06,10.66750330991763,1.289500000000002e-06,10.95646832907732,1.289500000000002e-06,5.771832739086326,1.289500000000002e-06,7.414201325452029,1.289500000000002e-06,8.328227234200059,1.289500000000002e-06,8.856136281256791,1.289500000000002e-06,9.154439286185774,1.289500000000002e-06,4.15908036218939,1.289500000000002e-06,5.897987093898851,1.289500000000002e-06,6.870411112265941,1.289500000000002e-06,7.434617227516921,1.289500000000002e-06,7.756804329422122
1.290000000000002e-06,9.705251065077512,1.290000000000002e-06,11.14019376017765,1.290000000000002e-06,11.99572908562931,1.290000000000002e-06,12.52879394355256,1.290000000000002e-06,12.85626841416742,1.290000000000002e-06,7.823991970021799,1.290000000000002e-06,9.336629464605945,1.290000000000002e-06,10.19184223363386,1.290000000000002e-06,10.69533041318395,1.290000000000002e-06,10.98517126588224,1.290000000000002e-06,5.824941771275918,1.290000000000002e-06,7.460671799601109,1.290000000000002e-06,8.370896538645248,1.290000000000002e-06,8.896788638028932,1.290000000000002e-06,9.194117089900386,1.290000000000002e-06,4.21718650646114,1.290000000000002e-06,5.950529036625911,1.290000000000002e-06,6.919079689166326,1.290000000000002e-06,7.480719907796678,1.290000000000002e-06,7.801211595318032
1.290500000000002e-06,9.712682956889678,1.290500000000002e-06,11.14242912531697,1.290500000000002e-06,11.99818642156057,1.290500000000002e-06,12.53405076269933,1.290500000000002e-06,12.86555223477622,1.290500000000002e-06,7.860175582131907,1.290500000000002e-06,9.365769813115733,1.290500000000002e-06,10.21845764261657,1.290500000000002e-06,10.72174421088724,1.290500000000002e-06,11.01254532419718,1.290500000000002e-06,5.877325004010972,1.290500000000002e-06,7.506276867721273,1.290500000000002e-06,8.412675615400245,1.290500000000002e-06,8.936575584190003,1.290500000000002e-06,9.232975209311432,1.290500000000002e-06,4.274964613821966,1.290500000000002e-06,6.002597850193272,1.290500000000002e-06,6.967221184445749,1.290500000000002e-06,7.526288222609645,1.290500000000002e-06,7.845100009728583
1.291000000000002e-06,9.717982979630811,1.291000000000002e-06,11.14254361068183,1.291000000000002e-06,11.9985622509316,1.291000000000002e-06,12.53727558603826,1.291000000000002e-06,12.87286645211021,1.291000000000002e-06,7.894877141415516,1.291000000000002e-06,9.393360734469551,1.291000000000002e-06,10.24356064092451,1.291000000000002e-06,10.74671769776672,1.291000000000002e-06,11.03856404314869,1.291000000000002e-06,5.928947936704172,1.291000000000002e-06,7.550983728188601,1.291000000000002e-06,8.453534479126496,1.291000000000002e-06,8.975469622702398,1.291000000000002e-06,9.270988194181196,1.291000000000002e-06,4.332390895612662,1.291000000000002e-06,6.054168588775238,1.291000000000002e-06,7.014811762437826,1.291000000000002e-06,7.571299989304899,1.291000000000002e-06,7.888449052672549
1.291500000000002e-06,9.721143307976469,1.291500000000002e-06,11.14053704857945,1.291500000000002e-06,11.99685603341129,1.291500000000002e-06,12.53846388127412,1.291500000000002e-06,12.87820107108598,1.291500000000002e-06,7.928058457181254,1.291500000000002e-06,9.41937129627561,1.291500000000002e-06,10.26712393281425,1.291500000000002e-06,10.77022498292176,1.291500000000002e-06,11.06320190476196,1.291500000000002e-06,5.979775546574091,1.291500000000002e-06,7.594759402123711,1.291500000000002e-06,8.493443123171172,1.291500000000002e-06,9.013443280147243,1.291500000000002e-06,9.30813061074535,1.291500000000002e-06,4.3894408742919,1.291500000000002e-06,6.105215788569428,1.291500000000002e-06,7.061827203542281,1.291500000000002e-06,7.615732722123107,1.291500000000002e-06,7.931237946252709
1.292000000000002e-06,9.722159265185345,1.292000000000002e-06,11.13641237663474,1.292000000000002e-06,11.99307022115823,1.292000000000002e-06,12.53761397634958,1.292000000000002e-06,12.88154877698958,1.292000000000002e-06,7.959682329510689,1.292000000000002e-06,9.443771911093778,1.292000000000002e-06,10.28912155697805,1.292000000000002e-06,10.79224137346111,1.292000000000002e-06,11.08643441115208,1.292000000000002e-06,6.029772332143393,1.292000000000002e-06,7.637570789859618,1.292000000000002e-06,8.532371574467344,1.292000000000002e-06,9.050469156056423,1.292000000000002e-06,9.344377084853496,1.292000000000002e-06,4.446089385029023,1.292000000000002e-06,6.155713483058928,1.292000000000002e-06,7.108242924108871,1.292000000000002e-06,7.659563652164047,1.292000000000002e-06,7.973445672914936
1.292500000000002e-06,9.721029346129329,1.292500000000002e-06,11.13017562347271,1.292500000000002e-06,11.98721024708714,1.292500000000002e-06,12.53472706727958,1.292500000000002e-06,12.88290496880522,1.292500000000002e-06,7.98971267344324,1.292500000000002e-06,9.466534441397791,1.292500000000002e-06,10.30952897668621,1.292500000000002e-06,10.81274345604206,1.292500000000002e-06,11.10823816035754,1.292500000000002e-06,6.078902360965136,1.292500000000002e-06,7.679384730751632,1.292500000000002e-06,8.57028995093977,1.292500000000002e-06,9.08651997425833,1.292500000000002e-06,9.379702346847868,1.292500000000002e-06,4.502310579253922,1.292500000000002e-06,6.205635220548907,1.292500000000002e-06,7.154033998372266,1.292500000000002e-06,7.70276974910356,1.292500000000002e-06,8.015050995193146
1.293000000000002e-06,9.717755224718397,1.293000000000002e-06,11.12183587941167,1.293000000000002e-06,11.97928449893234,1.293000000000002e-06,12.52980721254664,1.293000000000002e-06,12.88226778025637,1.293000000000002e-06,8.018114643175041,1.293000000000002e-06,9.487632301682575,1.293000000000002e-06,10.32832316672792,1.293000000000002e-06,10.83170917577091,1.293000000000002e-06,11.1285909203614,1.293000000000002e-06,6.127129321644603,1.293000000000002e-06,7.72016806624227,1.293000000000002e-06,8.607168521287274,1.293000000000002e-06,9.12156863611558,1.293000000000002e-06,9.414081278081126,1.293000000000002e-06,4.558077930310268,1.293000000000002e-06,6.254954084072823,1.293000000000002e-06,7.199175182489988,1.293000000000002e-06,7.745327744690151,1.293000000000002e-06,8.056032476961109
1.293500000000003e-06,9.712341745643506,1.293500000000003e-06,11.11140525246559,1.293500000000003e-06,11.9693042793677,1.293500000000003e-06,12.52286131411226,1.293500000000003e-06,12.8796380883573,1.293500000000003e-06,8.044854755481722,1.293500000000003e-06,9.507040556988152,1.293500000000003e-06,10.34548269653792,1.293500000000003e-06,10.84911791193747,1.293500000000003e-06,11.14747170084117,1.293500000000003e-06,6.174416580198317,1.293500000000003e-06,7.759887706064442,1.293500000000003e-06,8.642977766987666,1.293500000000003e-06,9.155588275512955,1.293500000000003e-06,9.447488958957615,1.293500000000003e-06,4.613364241359232,1.293500000000003e-06,6.303642713756981,1.293500000000003e-06,7.243640940727185,1.293500000000003e-06,7.787214158043563,1.293500000000003e-06,8.096368506205497
1.294000000000003e-06,9.704796900522922,1.294000000000003e-06,11.09889881010091,1.294000000000003e-06,11.95728375257985,1.294000000000003e-06,12.51389908523042,1.294000000000003e-06,12.87501950939332,1.294000000000003e-06,8.069901011542415,1.294000000000003e-06,9.524736017115103,1.294000000000003e-06,10.36098780890656,1.294000000000003e-06,10.8649505500633,1.294000000000003e-06,11.1648608221889,1.294000000000003e-06,6.22072724076504,1.294000000000003e-06,7.798510697436587,1.294000000000003e-06,8.677688446347165,1.294000000000003e-06,9.188552315434546,1.294000000000003e-06,9.479900718367094,1.294000000000003e-06,4.668141655682584,1.294000000000003e-06,6.351673331726251,1.294000000000003e-06,7.287405473824152,1.294000000000003e-06,7.82840532277044,1.294000000000003e-06,8.13603731932854
1.294500000000003e-06,9.695131788698063,1.294500000000003e-06,11.08433450733222,1.294500000000003e-06,11.94323987782144,1.294500000000003e-06,12.50293300537767,1.294500000000003e-06,12.86841838236791,1.294500000000003e-06,8.093223016316797,1.294500000000003e-06,9.540697325817728,1.294500000000003e-06,10.37482049368865,1.294500000000003e-06,10.87918954975562,1.294500000000003e-06,11.18073998134802,1.294500000000003e-06,6.266024210652501,1.294500000000003e-06,7.836004297071669,1.294500000000003e-06,8.711271660390867,1.294500000000003e-06,9.220434525949132,1.294500000000003e-06,9.511292184363425,1.294500000000003e-06,4.722381669533259,1.294500000000003e-06,6.399017769625179,1.294500000000003e-06,7.330442749572486,1.294500000000003e-06,7.868877415903132,1.294500000000003e-06,8.175017026981049
