g0_dB (T=35) X,g0_dB (T=35) Y,g0_dB (T=55) X,g0_dB (T=55) Y,g0_dB (T=70) X,g0_dB (T=70) Y,g0_dB (T=80) X,g0_dB (T=80) Y
1.297799999999443e-06,11.80147373378302,1.297799999999443e-06,10.42320107303181,1.297799999999443e-06,8.902650552024147,1.297799999999443e-06,7.594350103805747
1.297804999999442e-06,11.80119664360955,1.297804999999442e-06,10.42321704871068,1.297804999999442e-06,8.902898418200152,1.297804999999442e-06,7.59472119533106
1.297809999999442e-06,11.80091937213851,1.297809999999442e-06,10.42323284974785,1.297809999999442e-06,8.903146151478694,1.297809999999442e-06,7.595092193938414
1.297814999999442e-06,11.80064191940573,1.297814999999442e-06,10.42324847614141,1.297814999999442e-06,8.903393751836235,1.297814999999442e-06,7.5954630996013
1.297819999999442e-06,11.80036428544708,1.297819999999442e-06,10.42326392788946,1.297819999999442e-06,8.903641219249232,1.297819999999442e-06,7.5958339122932
1.297824999999442e-06,11.80008647029846,1.297824999999442e-06,10.42327920499016,1.297824999999442e-06,8.903888553694157,1.297824999999442e-06,7.596204631987588
1.297829999999442e-06,11.79980847399575,1.297829999999442e-06,10.42329430744164,1.297829999999442e-06,8.904135755147495,1.297829999999442e-06,7.596575258657961
1.297834999999442e-06,11.7995302965749,1.297834999999442e-06,10.4233092352421,1.297834999999442e-06,8.904382823585713,1.297834999999442e-06,7.596945792277772
1.297839999999442e-06,11.79925193807184,1.297839999999442e-06,10.42332398838972,1.297839999999442e-06,8.904629758985319,1.297839999999442e-06,7.597316232820514
1.297844999999442e-06,11.79897339852253,1.297844999999442e-06,10.42333856688274,1.297844999999442e-06,8.904876561322819,1.297844999999442e-06,7.597686580259676
1.297849999999442e-06,11.79869467796295,1.297849999999442e-06,10.42335297071939,1.297849999999442e-06,8.905123230574731,1.297849999999442e-06,7.598056834568741
1.297854999999442e-06,11.79841577642908,1.297854999999442e-06,10.42336719989793,1.297854999999442e-06,8.905369766717586,1.297854999999442e-06,7.598426995721211
1.297859999999442e-06,11.79813669395696,1.297859999999442e-06,10.42338125441664,1.297859999999442e-06,8.905616169727901,1.297859999999442e-06,7.598797063690541
1.297864999999442e-06,11.7978574305826,1.297864999999442e-06,10.42339513427384,1.297864999999442e-06,8.905862439582233,1.297864999999442e-06,7.599167038450237
1.297869999999442e-06,11.79757798634206,1.297869999999442e-06,10.42340883946784,1.297869999999442e-06,8.906108576257132,1.297869999999442e-06,7.599536919973788
1.297874999999441e-06,11.7972983612714,1.297874999999441e-06,10.42342236999699,1.297874999999441e-06,8.906354579729165,1.297874999999441e-06,7.599906708234689
1.297879999999441e-06,11.79701855540669,1.297879999999441e-06,10.42343572585967,1.297879999999441e-06,8.906600449974913,1.297879999999441e-06,7.600276403206443
1.297884999999441e-06,11.79673856878406,1.297884999999441e-06,10.42344890705424,1.297884999999441e-06,8.906846186970936,1.297884999999441e-06,7.600646004862513
1.297889999999441e-06,11.79645840143962,1.297889999999441e-06,10.42346191357914,1.297889999999441e-06,8.907091790693842,1.297889999999441e-06,7.601015513176412
1.297894999999441e-06,11.79617805340951,1.297894999999441e-06,10.42347474543278,1.297894999999441e-06,8.907337261120229,1.297894999999441e-06,7.601384928121638
1.297899999999441e-06,11.79589752472988,1.297899999999441e-06,10.42348740261362,1.297899999999441e-06,8.907582598226711,1.297899999999441e-06,7.601754249671686
1.297904999999441e-06,11.7956168154369,1.297904999999441e-06,10.42349988512014,1.297904999999441e-06,8.907827801989916,1.297904999999441e-06,7.602123477800071
1.297909999999441e-06,11.79533592556677,1.297909999999441e-06,10.42351219295082,1.297909999999441e-06,8.908072872386457,1.297909999999441e-06,7.602492612480262
1.297914999999441e-06,11.7950548551557,1.297914999999441e-06,10.42352432610418,1.297914999999441e-06,8.908317809392983,1.297914999999441e-06,7.602861653685776
1.297919999999441e-06,11.79477360423992,1.297919999999441e-06,10.42353628457875,1.297919999999441e-06,8.908562612986143,1.297919999999441e-06,7.603230601390116
1.297924999999441e-06,11.79449217285566,1.297924999999441e-06,10.4235480683731,1.297924999999441e-06,8.908807283142599,1.297924999999441e-06,7.603599455566787
1.297929999999441e-06,11.79421056103918,1.297929999999441e-06,10.4235596774858,1.297929999999441e-06,8.909051819839028,1.297929999999441e-06,7.60396821618931
1.297934999999441e-06,11.79392876882679,1.297934999999441e-06,10.42357111191545,1.297934999999441e-06,8.90929622305209,1.297934999999441e-06,7.604336883231159
1.29793999999944e-06,11.79364679625476,1.29793999999944e-06,10.42358237166067,1.29793999999944e-06,8.909540492758481,1.29793999999944e-06,7.604705456665862
1.29794499999944e-06,11.79336464335942,1.29794499999944e-06,10.4235934567201,1.29794499999944e-06,8.909784628934901,1.29794499999944e-06,7.605073936466922
1.29794999999944e-06,11.7930823101771,1.29794999999944e-06,10.42360436709241,1.29794999999944e-06,8.910028631558056,1.29794999999944e-06,7.605442322607853
1.29795499999944e-06,11.79279979674413,1.29795499999944e-06,10.42361510277627,1.29795499999944e-06,8.910272500604677,1.29795499999944e-06,7.605810615062186
1.29795999999944e-06,11.79251710309691,1.29795999999944e-06,10.42362566377039,1.29795999999944e-06,8.910516236051468,1.29795999999944e-06,7.6061788138034
1.29796499999944e-06,11.79223422927181,1.29796499999944e-06,10.4236360500735,1.29796499999944e-06,8.910759837875172,1.29796499999944e-06,7.606546918805023
1.29796999999944e-06,11.79195117530524,1.29796999999944e-06,10.42364626168435,1.29796999999944e-06,8.911003306052542,1.29796999999944e-06,7.606914930040576
1.29797499999944e-06,11.79166794123362,1.29797499999944e-06,10.42365629860169,1.29797499999944e-06,8.91124664056033,1.29797499999944e-06,7.607282847483575
1.29797999999944e-06,11.79138452709339,1.29797999999944e-06,10.42366616082433,1.29797999999944e-06,8.911489841375303,1.29797999999944e-06,7.607650671107535
1.29798499999944e-06,11.79110093292098,1.29798499999944e-06,10.42367584835107,1.29798499999944e-06,8.911732908474249,1.29798499999944e-06,7.608018400885999
1.29798999999944e-06,11.79081715875291,1.29798999999944e-06,10.42368536118073,1.29798999999944e-06,8.911975841833931,1.29798999999944e-06,7.608386036792453
1.29799499999944e-06,11.79053320462564,1.29799499999944e-06,10.42369469931218,1.29799499999944e-06,8.912218641431149,1.29799499999944e-06,7.608753578800434
1.29799999999944e-06,11.7902490705757,1.29799999999944e-06,10.42370386274429,1.29799999999944e-06,8.912461307242713,1.29799999999944e-06,7.609121026883471
1.29800499999944e-06,11.78996475663959,1.29800499999944e-06,10.42371285147594,1.29800499999944e-06,8.912703839245436,1.29800499999944e-06,7.609488381015089
1.298009999999439e-06,11.78968026285386,1.298009999999439e-06,10.42372166550606,1.298009999999439e-06,8.912946237416152,1.298009999999439e-06,7.609855641168829
1.298014999999439e-06,11.7893955892551,1.298014999999439e-06,10.42373030483359,1.298014999999439e-06,8.913188501731677,1.298014999999439e-06,7.610222807318189
1.298019999999439e-06,11.78911073587986,1.298019999999439e-06,10.42373876945747,1.298019999999439e-06,8.913430632168859,1.298019999999439e-06,7.610589879436715
1.298024999999439e-06,11.78882570276475,1.298024999999439e-06,10.42374705937669,1.298024999999439e-06,8.913672628704557,1.298024999999439e-06,7.610956857497936
1.298029999999439e-06,11.78854048994637,1.298029999999439e-06,10.42375517459024,1.298029999999439e-06,8.913914491315628,1.298029999999439e-06,7.611323741475388
1.298034999999439e-06,11.78825509746136,1.298034999999439e-06,10.42376311509716,1.298034999999439e-06,8.914156219978961,1.298034999999439e-06,7.611690531342621
1.298039999999439e-06,11.78796952534638,1.298039999999439e-06,10.42377088089647,1.298039999999439e-06,8.914397814671416,1.298039999999439e-06,7.612057227073137
1.298044999999439e-06,11.78768377363808,1.298044999999439e-06,10.42377847198724,1.298044999999439e-06,8.914639275369893,1.298044999999439e-06,7.612423828640491
1.298049999999439e-06,11.78739784237315,1.298049999999439e-06,10.42378588836856,1.298049999999439e-06,8.914880602051298,1.298049999999439e-06,7.61279033601822
1.298054999999439e-06,11.78711173158828,1.298054999999439e-06,10.42379313003954,1.298054999999439e-06,8.91512179469254,1.298054999999439e-06,7.613156749179865
1.298059999999439e-06,11.7868254413202,1.298059999999439e-06,10.42380019699928,1.298059999999439e-06,8.915362853270551,1.298059999999439e-06,7.613523068098984
1.298064999999439e-06,11.78653897160565,1.298064999999439e-06,10.42380708924695,1.298064999999439e-06,8.915603777762247,1.298064999999439e-06,7.613889292749087
1.298069999999439e-06,11.78625232248137,1.298069999999439e-06,10.42381380678172,1.298069999999439e-06,8.915844568144573,1.298069999999439e-06,7.614255423103733
1.298074999999438e-06,11.78596549398415,1.298074999999438e-06,10.42382034960276,1.298074999999438e-06,8.916085224394482,1.298074999999438e-06,7.614621459136471
1.298079999999438e-06,11.78567848615075,1.298079999999438e-06,10.4238267177093,1.298079999999438e-06,8.916325746488937,1.298079999999438e-06,7.614987400820846
1.298084999999438e-06,11.78539129901798,1.298084999999438e-06,10.42383291110056,1.298084999999438e-06,8.916566134404921,1.298084999999438e-06,7.615353248130424
1.298089999999438e-06,11.78510393262268,1.298089999999438e-06,10.42383892977579,1.298089999999438e-06,8.916806388119388,1.298089999999438e-06,7.615719001038721
1.298094999999438e-06,11.78481638700168,1.298094999999438e-06,10.42384477373428,1.298094999999438e-06,8.917046507609342,1.298094999999438e-06,7.616084659519307
1.298099999999438e-06,11.78452866219184,1.298099999999438e-06,10.4238504429753,1.298099999999438e-06,8.917286492851787,1.298099999999438e-06,7.616450223545737
1.298104999999438e-06,11.78424075823002,1.298104999999438e-06,10.42385593749819,1.298104999999438e-06,8.917526343823726,1.298104999999438e-06,7.616815693091561
1.298109999999438e-06,11.78395267515311,1.298109999999438e-06,10.42386125730228,1.298109999999438e-06,8.917766060502196,1.298109999999438e-06,7.617181068130354
1.298114999999438e-06,11.78366441299804,1.298114999999438e-06,10.42386640238691,1.298114999999438e-06,8.918005642864202,1.298114999999438e-06,7.617546348635642
1.298119999999438e-06,11.78337597180172,1.298119999999438e-06,10.42387137275148,1.298119999999438e-06,8.918245090886796,1.298119999999438e-06,7.617911534580999
1.298124999999438e-06,11.7830873516011,1.298124999999438e-06,10.42387616839539,1.298124999999438e-06,8.91848440454703,1.298124999999438e-06,7.618276625939986
1.298129999999438e-06,11.78279855243314,1.298129999999438e-06,10.42388078931805,1.298129999999438e-06,8.91872358382196,1.298129999999438e-06,7.618641622686164
1.298134999999438e-06,11.78250957433479,1.298134999999438e-06,10.42388523551891,1.298134999999438e-06,8.918962628688668,1.298134999999438e-06,7.619006524793117
1.298139999999438e-06,11.78222041734307,1.298139999999438e-06,10.42388950699743,1.298139999999438e-06,8.919201539124211,1.298139999999438e-06,7.619371332234374
1.298144999999437e-06,11.781931081495,1.298144999999437e-06,10.42389360375308,1.298144999999437e-06,8.919440315105691,1.298144999999437e-06,7.61973604498352
1.298149999999437e-06,11.78164156682758,1.298149999999437e-06,10.4238975257854,1.298149999999437e-06,8.919678956610205,1.298149999999437e-06,7.620100663014123
1.298154999999437e-06,11.78135187337788,1.298154999999437e-06,10.42390127309389,1.298154999999437e-06,8.919917463614865,1.298154999999437e-06,7.620465186299751
