/Pdrop (Plsr=1.00e+00) X,/Pdrop (Plsr=1.00e+00) Y,/Pdrop (Plsr=1.00e-01) X,/Pdrop (Plsr=1.00e-01) Y,/Pdrop (Plsr=1.00e-02) X,/Pdrop (Plsr=1.00e-02) Y,/Pdrop (Plsr=1.00e-03) X,/Pdrop (Plsr=1.00e-03) Y,/Pdrop (Plsr=1.00e-04) X,/Pdrop (Plsr=1.00e-04) Y,/Pdrop (Plsr=1.00e-08) X,/Pdrop (Plsr=1.00e-08) Y
1.310269999999975e-06,0.03131998966283878,1.310269999999975e-06,0.003274670369080079,1.310269999999975e-06,0.0003277644301816771,1.310269999999975e-06,3.277599473000264e-05,1.310269999999975e-06,3.277601120047449e-06,1.310269999999975e-06,3.277601487543665e-10
1.310275999999975e-06,0.03114138822367243,1.310275999999975e-06,0.003254010100109132,1.310275999999975e-06,0.0003256927463089681,1.310275999999975e-06,3.256884455071734e-05,1.310275999999975e-06,3.256886070842463e-06,1.310275999999975e-06,3.256886435512186e-10
1.310281999999975e-06,0.03097486028203313,1.310281999999975e-06,0.003234786441982668,1.310281999999975e-06,0.000323765184758043,1.310281999999975e-06,3.237610526309352e-05,1.310281999999975e-06,3.237612113352602e-06,1.310281999999975e-06,3.237612475401471e-10
1.310287999999975e-06,0.03082021284427114,1.310287999999975e-06,0.003216968354182118,1.310287999999975e-06,0.0003219786181391407,1.310287999999975e-06,3.219746417655273e-05,1.310287999999975e-06,3.21974797839125e-06,1.310287999999975e-06,3.219748338018675e-10
1.310293999999975e-06,0.03067726633454856,1.310293999999975e-06,0.003200527288709393,1.310293999999975e-06,0.0003203301706126726,1.310293999999975e-06,3.203263375166577e-05,1.310293999999975e-06,3.203264911899392e-06,1.310293999999975e-06,3.203265269299098e-10
1.310299999999975e-06,0.03054585449648558,1.310299999999975e-06,0.003185437093863791,1.310299999999975e-06,0.0003188172080913668,1.310299999999975e-06,3.188135062056503e-05,1.310299999999975e-06,3.188136576985883e-06,1.310299999999975e-06,3.188136932346445e-10
1.310305999999975e-06,0.03042582428663089,1.310305999999975e-06,0.003171673926905894,1.310305999999975e-06,0.0003174373293513534,1.310305999999975e-06,3.174337469814631e-05,1.310305999999975e-06,3.174338965046755e-06,1.310305999999975e-06,3.174339318552088e-10
1.310311999999974e-06,0.03031703576352627,1.310311999999974e-06,0.003159216175086165,1.310311999999974e-06,0.0003161883579979641,1.310311999999974e-06,3.161848837880689e-05,1.310311999999974e-06,3.1618503154383e-06,1.310311999999974e-06,3.161850667268128e-10
1.310317999999974e-06,0.03021936197607254,1.310317999999974e-06,0.00314804438462794,1.310317999999974e-06,0.0003150683352434953,1.310317999999974e-06,3.150649581430666e-05,1.310317999999974e-06,3.150651043262497e-06,1.310317999999974e-06,3.150651393592797e-10
1.310323999999974e-06,0.03013268885392318,1.310323999999974e-06,0.003138141197248721,1.310323999999974e-06,0.0003140755134538221,1.310323999999974e-06,3.140722226855527e-05,1.310323999999974e-06,3.140723674845147e-06,1.310323999999974e-06,3.140724023848577e-10
1.310329999999974e-06,0.03005691510255131,1.310329999999974e-06,0.003129491293890164,1.310329999999974e-06,0.0003132083504296168,1.310329999999974e-06,3.132051354582002e-05,1.310329999999974e-06,3.13205279055617e-06,1.310329999999974e-06,3.132053138402475e-10
1.310335999999974e-06,0.02999195210501888,1.310335999999974e-06,0.003122081345343239,1.310335999999974e-06,0.0003124655043897035,1.310335999999974e-06,3.124623548914474e-05,1.310335999999974e-06,3.124624974651035e-06,1.310335999999974e-06,3.12462532150744e-10
1.310341999999974e-06,0.02993772383223375,1.310341999999974e-06,0.003115899969505546,1.310341999999974e-06,0.0003118458296293134,1.310341999999974e-06,3.118427354625041e-05,1.310341999999974e-06,3.118428771860479e-06,1.310341999999974e-06,3.118429117892057e-10
1.310347999999974e-06,0.02989416676312215,1.310347999999974e-06,0.003110937695038446,1.310347999999974e-06,0.0003113483728291987,1.310347999999974e-06,3.113453240051623e-05,1.310347999999974e-06,3.113454650488277e-06,1.310347999999974e-06,3.113454995858331e-10
1.310353999999974e-06,0.02986122981596065,1.310353999999974e-06,0.003107186931236517,1.310353999999974e-06,0.0003109723699962023,1.310353999999974e-06,3.109693566508155e-05,1.310353999999974e-06,3.109694971821189e-06,1.310353999999974e-06,3.109695316691598e-10
1.310359999999974e-06,0.02983887429175972,1.310359999999974e-06,0.00310464194394252,1.310359999999974e-06,0.0003107172440180591,1.310359999999974e-06,3.107142563837875e-05,1.310359999999974e-06,3.107143965682051e-06,1.310359999999974e-06,3.107144310213626e-10
1.310365999999974e-06,0.02982707383047966,1.310365999999974e-06,0.003103298837385404,1.310365999999974e-06,0.0003105826028197638,1.310365999999974e-06,3.105796311980064e-05,1.310365999999974e-06,3.105797711996352e-06,1.310365999999974e-06,3.105798056349179e-10
1.310371999999974e-06,0.02982581438060444,1.310371999999974e-06,0.003103155541843704,1.310371999999974e-06,0.0003105682381114192,1.310371999999974e-06,3.105652728451119e-05,1.310371999999974e-06,3.105654128273219e-06,1.310371999999974e-06,3.105654472607001e-10
1.310377999999974e-06,0.02983509418243149,1.310377999999974e-06,0.003104211807069092,1.310377999999974e-06,0.0003106741247208382,1.310377999999974e-06,3.106711561672197e-05,1.310377999999974e-06,3.106712962932996e-06,1.310377999999974e-06,3.106713307407388e-10
1.310383999999974e-06,0.02985492376526966,1.310383999999974e-06,0.003106469201436182,1.310383999999974e-06,0.0003109004205073909,1.310383999999974e-06,3.108974390108221e-05,1.310383999999974e-06,3.108975794446246e-06,1.310383999999974e-06,3.108976139221201e-10
1.310389999999974e-06,0.02988532595855826,1.310389999999974e-06,0.003109931116813317,1.310389999999974e-06,0.0003112474668565603,1.310389999999974e-06,3.112444627213095e-05,1.310389999999974e-06,3.112446036279018e-06,1.310389999999974e-06,3.112446381515121e-10
1.310395999999974e-06,0.02992633591675921,1.310395999999974e-06,0.003114602779180018,1.310395999999974e-06,0.0003117157897578585,1.310395999999974e-06,3.117127532207528e-05,1.310395999999974e-06,3.11712894767074e-06,1.310395999999974e-06,3.117129293529556e-10
1.310401999999974e-06,0.02997800115769432,1.310401999999974e-06,0.003120491265045969,1.310401999999974e-06,0.000312306101471773,1.310401999999974e-06,3.123030226746327e-05,1.310401999999974e-06,3.123031650301667e-06,1.310401999999974e-06,3.123031996946086e-10
1.310407999999974e-06,0.03004038161384203,1.310407999999974e-06,0.003127605523759483,1.310407999999974e-06,0.0003130193027948264,1.310407999999974e-06,3.130161717565457e-05,1.310407999999974e-06,3.130163150940125e-06,1.310407999999974e-06,3.130163498534718e-10
1.310413999999974e-06,0.03011354969585739,1.310413999999974e-06,0.003135956405818134,1.310413999999974e-06,0.0003138564859344069,1.310413999999974e-06,3.13853292522699e-05,1.310413999999974e-06,3.138534370187696e-06,1.310413999999974e-06,3.138534718899083e-10
1.310419999999974e-06,0.03019759036748702,1.310419999999974e-06,0.003145556697339587,1.310419999999974e-06,0.0003148189380096817,1.310419999999974e-06,3.148156719121727e-05,1.310419999999974e-06,3.148158177482146e-06,1.310419999999974e-06,3.148158527479364e-10
1.310425999999974e-06,0.03029260123064516,1.310425999999974e-06,0.003156421160864271,1.310425999999974e-06,0.0003159081451963818,1.310425999999974e-06,3.159047958912679e-05,1.310425999999974e-06,3.15904943254125e-06,1.310425999999974e-06,3.159049783996147e-10
1.310431999999974e-06,0.03039869261935918,1.310431999999974e-06,0.003168566582719045,1.310431999999974e-06,0.0003171257975391349,1.310431999999974e-06,3.171223542649744e-05,1.310431999999974e-06,3.171225033477895e-06,1.310431999999974e-06,3.171225386565527e-10
1.310437999999974e-06,0.03051598770080706,1.310437999999974e-06,0.003182011827185443,1.310437999999974e-06,0.0003184737944566042,1.310437999999974e-06,3.184702461814613e-05,1.310437999999974e-06,3.184703971845477e-06,1.310437999999974e-06,3.184704326744536e-10
1.310443999999973e-06,0.0306446225815292,1.310443999999973e-06,0.003196777897776318,1.310443999999973e-06,0.0003199542509708771,1.310443999999973e-06,3.199505863604134e-05,1.310443999999973e-06,3.199507394921811e-06,1.310443999999973e-06,3.199507751815053e-10
1.310449999999973e-06,0.03078474641628025,1.310449999999973e-06,0.003212888005938157,1.310449999999973e-06,0.0003215695046940727,1.310449999999973e-06,3.215657120789126e-05,1.310449999999973e-06,3.215658675568602e-06,1.310449999999973e-06,3.215659034643311e-10
1.310455999999973e-06,0.03093652151691434,1.310455999999973e-06,0.003230367647581235,1.310455999999973e-06,0.00032332212361382,1.310455999999973e-06,3.23318190955421e-05,1.310455999999973e-06,3.23318349007199e-06,1.310455999999973e-06,3.233183851520479e-10
1.310461999999973e-06,0.03110012345769128,1.310461999999973e-06,0.003249244687827624,1.310461999999973e-06,0.0003252149147182669,1.310461999999973e-06,3.252108295741432e-05,1.310461999999973e-06,3.25210990438701e-06,1.310461999999973e-06,3.252110268407119e-10
1.310467999999973e-06,0.03127574117339508,1.310467999999973e-06,0.003269549454482955,1.310467999999973e-06,0.0003272509335131299,1.310467999999973e-06,3.272466830004029e-05,1.310467999999973e-06,3.2724684692923e-06,1.310467999999973e-06,3.272468836087955e-10
1.310473999999973e-06,0.03146357704553827,1.310473999999973e-06,0.003291314840738223,1.310473999999973e-06,0.000329433494483608,1.310473999999973e-06,3.2942906524144e-05,1.310473999999973e-06,3.294292324999109e-06,1.310473999999973e-06,3.294292694780903e-10
1.310479999999973e-06,0.03166384697140667,1.310479999999973e-06,0.003314576417692667,1.310479999999973e-06,0.0003317661825627984,1.310479999999973e-06,3.317615607134055e-05,1.310479999999973e-06,3.317617315822453e-06,1.310479999999973e-06,3.317617688808267e-10
1.310485999999973e-06,0.03187678040981527,1.310485999999973e-06,0.003339372557349086,1.310485999999973e-06,0.000334252865674652,1.310485999999973e-06,3.342480367828355e-05,1.310485999999973e-06,3.342482115597187e-06,1.310485999999973e-06,3.342482492012863e-10
1.310491999999973e-06,0.03210262039642971,1.310491999999973e-06,0.003365744566797783,1.310491999999973e-06,0.0003368977084264265,1.310491999999973e-06,3.368926574575257e-05,1.310491999999973e-06,3.36892836458826e-06,1.310491999999973e-06,3.368928744668317e-10
1.310497999999973e-06,0.03234162352035935,1.310497999999973e-06,0.003393736834377422,1.310497999999973e-06,0.0003397051870332907,1.310497999999973e-06,3.396998983096739e-05,1.310497999999973e-06,3.397000818723839e-06,1.310497999999973e-06,3.39700120271225e-10
1.310503999999973e-06,0.03259405985248773,1.310503999999973e-06,0.003423396988687441,1.310503999999973e-06,0.0003426801055669515,1.310503999999973e-06,3.426745627229813e-05,1.310503999999973e-06,3.426747512068232e-06,1.310503999999973e-06,3.426747900219264e-10
1.310509999999973e-06,0.03286021281460643,1.310509999999973e-06,0.003454776071423495,1.310509999999973e-06,0.0003458276136305128,1.310509999999973e-06,3.458217995657178e-05,1.310509999999973e-06,3.4582199335547e-06,1.310509999999973e-06,3.458220326133817e-10
1.310515999999973e-06,0.03314037897650823,1.310515999999973e-06,0.003487928725075401,1.310515999999973e-06,0.0003491532255693382,1.310515999999973e-06,3.491471224004616e-05,1.310515999999973e-06,3.491473219085276e-06,1.310515999999973e-06,3.491473616370124e-10
1.310521999999973e-06,0.03343486776677999,1.310521999999973e-06,0.003522913396689206,1.310521999999973e-06,0.0003526628413448003,1.310521999999973e-06,3.526564303558276e-05,1.310521999999973e-06,3.526566360250786e-06,1.310521999999973e-06,3.526566762532268e-10
1.310527999999973e-06,0.03374400108023645,1.310527999999973e-06,0.003559792558932561,1.310527999999973e-06,0.0003563627692025781,1.310527999999973e-06,3.5635603079417e-05,1.310527999999973e-06,3.563562431010967e-06,1.310527999999973e-06,3.56356283859441e-10
1.310533999999973e-06,0.03406811276337408,1.310533999999973e-06,0.003598632949929606,1.310533999999973e-06,0.000360259750291084,1.310533999999973e-06,3.602526639282277e-05,1.310533999999973e-06,3.602528833864416e-06,1.310533999999973e-06,3.602529247070845e-10
1.310539999999973e-06,0.03440754795580162,1.310539999999973e-06,0.003639505833384993,1.310539999999973e-06,0.0003643609853923368,1.310539999999973e-06,3.643535295514236e-05,1.310539999999973e-06,3.643537567155532e-06,1.310539999999973e-06,3.643537986323087e-10
1.310545999999973e-06,0.03476266226305792,1.310545999999973e-06,0.003682487280724169,1.310545999999973e-06,0.0003686741639499997,1.310545999999973e-06,3.686663160654779e-05,1.310545999999973e-06,3.686665515355134e-06,1.310545999999973e-06,3.686665940840582e-10
1.310551999999973e-06,0.03513382073294202,1.310551999999973e-06,0.003727658477151151,1.310551999999973e-06,0.0003732074955986438,1.310551999999973e-06,3.7319923200934e-05,1.310551999999973e-06,3.731994764354847e-06,1.310551999999973e-06,3.731995196535294e-10
1.310557999999973e-06,0.03552139660357709,1.310557999999973e-06,0.003775106053681056,1.310557999999973e-06,0.0003779697444161601,1.310557999999973e-06,3.779610403124209e-05,1.310557999999973e-06,3.779612944005208e-06,1.310557999999973e-06,3.779613383279961e-10
1.310563999999973e-06,0.03592576978789317,1.310563999999973e-06,0.003824922447463549,1.310563999999973e-06,0.000382970266149807,1.310563999999973e-06,3.829610955217489e-05,1.310563999999973e-06,3.82961360039378e-06,1.310563999999973e-06,3.829614047186396e-10
1.310569999999972e-06,0.03634732505461416,1.310569999999972e-06,0.003877206292902304,1.310569999999972e-06,0.0003882190486884151,1.310569999999972e-06,3.882093842767428e-05,1.310569999999972e-06,3.882096600600369e-06,1.310569999999972e-06,3.882097055360956e-10
1.310575999999972e-06,0.03678644986168805,1.310575999999972e-06,0.00393206284637574,1.310575999999972e-06,0.0003937267560870066,1.310575999999972e-06,3.937165693370541e-05,1.310575999999972e-06,3.937168572983977e-06,1.310575999999972e-06,3.937169036191705e-10
1.310581999999972e-06,0.03724353179314488,1.310581999999972e-06,0.003989604447616977,1.310581999999972e-06,0.0003995047764797555,1.310581999999972e-06,3.994940375009888e-05,1.310581999999972e-06,3.994943386376786e-06,1.310581999999972e-06,3.994943858542718e-10
1.310587999999972e-06,0.0377189555458033,1.310587999999972e-06,0.004049951021152458,1.310587999999972e-06,0.0004055652742565922,1.310587999999972e-06,4.055539517888755e-05,1.310587999999972e-06,4.055542671929014e-06,1.310587999999972e-06,4.055543153599242e-10
1.310593999999972e-06,0.03821309940744203,1.310593999999972e-06,0.004113230621536145,1.310593999999972e-06,0.0004119212469187011,1.310593999999972e-06,4.119093083082431e-05,1.310593999999972e-06,4.119096391773506e-06,1.310593999999972e-06,4.119096883532651e-10
1.310599999999972e-06,0.03872633116376285,1.310599999999972e-06,0.004179580026519953,1.310599999999972e-06,0.0004185865870759585,1.310599999999972e-06,4.185739982634153e-05,1.310599999999972e-06,4.185743459136437e-06,1.310599999999972e-06,4.185743961611567e-10
1.310605999999972e-06,0.03925900336745418,1.310605999999972e-06,0.004249145382707093,1.310605999999972e-06,0.0004255761500987654,1.310605999999972e-06,4.2556287562402e-05,1.310605999999972e-06,4.255632415039338e-06,1.310605999999972e-06,4.255632928904384e-10
1.310611999999972e-06,0.0398114479001434,1.310611999999972e-06,0.004322082908754176,1.310611999999972e-06,0.0004329058279992621,1.310611999999972e-06,4.328918310263414e-05,1.310611999999972e-06,4.328922167332228e-06,1.310611999999972e-06,4.32892269331291e-10
1.310617999999972e-06,0.04038396975641498,1.310617999999972e-06,0.004398559661684831,1.310617999999972e-06,0.0004405926301792653,1.310617999999972e-06,4.405778725477697e-05,1.310617999999972e-06,4.405782798460739e-06,1.310617999999972e-06,4.405783337340154e-10
1.310623999999972e-06,0.04097683997980993,1.310623999999972e-06,0.00447875437245678,1.310623999999972e-06,0.0004486547717554484,1.310623999999972e-06,4.486392140655135e-05,1.310623999999972e-06,4.486396449079448e-06,1.310623999999972e-06,4.48639700170436e-10
1.310629999999972e-06,0.04159028768491468,1.310629999999972e-06,0.004562858357634817,1.310629999999972e-06,0.000457111770261746,1.310629999999972e-06,4.570953720001183e-05,1.310629999999972e-06,4.570958285517515e-06,1.310629999999972e-06,4.570958852805476e-10
1.310635999999972e-06,0.04222449110644288,1.310635999999972e-06,0.004651076514622254,1.310635999999972e-06,0.0004659845516111365,1.310635999999972e-06,4.659672713305766e-05,1.310635999999972e-06,4.659677559965179e-06,1.310635999999972e-06,4.659678142912632e-10
1.310641999999972e-06,0.04287956763022549,1.310641999999972e-06,0.004743628408863772,1.310641999999972e-06,0.0004752955663219658,1.310641999999972e-06,4.752773618844961e-05,1.310641999999972e-06,4.752778773416743e-06,1.310641999999972e-06,4.752779373108202e-10
1.310647999999972e-06,0.04355556277877397,1.310647999999972e-06,0.004840749462103107,1.310647999999972e-06,0.0004850689171135795,1.310647999999972e-06,4.850497460159711e-05,1.310647999999972e-06,4.850502952497531e-06,1.310647999999972e-06,4.850503570116089e-10
1.310653999999972e-06,0.04425243815271053,1.310653999999972e-06,0.004942692251937051,1.310653999999972e-06,0.0004953304991316544,1.310653999999972e-06,4.953103189304251e-05,1.310653999999972e-06,4.953109052768822e-06,1.310653999999972e-06,4.953109689608151e-10
1.310659999999972e-06,0.04497005836467729,1.310659999999972e-06,0.005049727933756044,1.310659999999972e-06,0.0005061081541968645,1.310659999999972e-06,5.060869230593766e-05,1.310659999999972e-06,5.060875502541887e-06,1.310659999999972e-06,5.06087616001998e-10
1.310665999999972e-06,0.04570817705174687,1.310665999999972e-06,0.005162147797523184,1.310665999999972e-06,0.0005174318406660667,1.310665999999972e-06,5.174095180748307e-05,1.310665999999972e-06,5.174101903099997e-06,1.310665999999972e-06,5.17410258277499e-10
1.310671999999972e-06,0.04646642211133448,1.310671999999972e-06,0.005280264972870678,1.310671999999972e-06,0.0005293338206704635,1.310671999999972e-06,5.293103683196538e-05,1.310671999999972e-06,5.293110903094329e-06,1.310671999999972e-06,5.293111606682725e-10
1.310677999999972e-06,0.04724428038099989,1.310677999999972e-06,0.005404416297529903,1.310677999999972e-06,0.0005418488667383823,1.310677999999972e-06,5.418242496662153e-05,1.310677999999972e-06,5.418250267239405e-06,1.310677999999972e-06,5.418250996637136e-10
1.310683999999972e-06,0.04804108206937321,1.310683999999972e-06,0.005534964365384914,1.310683999999972e-06,0.0005550144900477435,1.310683999999972e-06,5.54988678063037e-05,1.310683999999972e-06,5.549895161908921e-06,1.310683999999972e-06,5.549895919215754e-10
1.310689999999972e-06,0.04885598534745023,1.310689999999972e-06,0.005672299772127152,1.310689999999972e-06,0.0005688711928583088,1.310689999999972e-06,5.688441623283128e-05,1.310689999999972e-06,5.688450683224732e-06,1.310689999999972e-06,5.688451470772661e-10
1.310695999999972e-06,0.04968796162007779,1.310695999999972e-06,0.005816843577938702,1.310695999999972e-06,0.0005834627479873845,1.310695999999972e-06,5.834344840766187e-05,1.310695999999972e-06,5.834354656507398e-06,1.310695999999972e-06,5.834355476893727e-10
1.310701999999971e-06,0.0505357821158683,1.310701999999971e-06,0.005969050008431691,1.310701999999971e-06,0.0005988365085824724,1.310701999999971e-06,5.988070080473606e-05,1.310701999999971e-06,5.98808073978004e-06,1.310701999999971e-06,5.98808159590608e-10
1.310707999999971e-06,0.05139800654913338,1.310707999999971e-06,0.006129409416589906,1.310707999999971e-06,0.0006150437518573486,1.310707999999971e-06,6.150130265330509e-05,1.310707999999971e-06,6.15014186831426e-06,1.310707999999971e-06,6.150142763430736e-10
1.310713999999971e-06,0.05227297471254351,1.310713999999971e-06,0.006298451530134048,1.310713999999971e-06,0.0006321400609520609,1.310713999999971e-06,6.321081420988024e-05,1.310713999999971e-06,6.321094082141708e-06,1.310713999999971e-06,6.321095019902165e-10
1.310719999999971e-06,0.05315880193884143,1.310719999999971e-06,0.006476749010152669,1.310719999999971e-06,0.0006501857496283101,1.310719999999971e-06,6.501526933475036e-05,1.310719999999971e-06,6.501540784087894e-06,1.310719999999971e-06,6.501541768611784e-10
1.310725999999971e-06,0.05405337940920268,1.310725999999971e-06,0.006664921348069293,1.310725999999971e-06,0.0006692463351482313,1.310725999999971e-06,6.692122291301483e-05,1.310725999999971e-06,6.692137482338034e-06,1.310725999999971e-06,6.692138518285435e-10
1.310731999999971e-06,0.05495438026560771,1.310731999999971e-06,0.006863639128554274,1.310731999999971e-06,0.0006893930653851026,1.310731999999971e-06,6.893580373235169e-05,1.310731999999971e-06,6.8935970787756e-06,1.310731999999971e-06,6.893598171436025e-10
1.310737999999971e-06,0.05585927239120254,1.310737999999971e-06,0.007073628686336025,1.310737999999971e-06,0.0007107035070663205,1.310737999999971e-06,7.106677351520042e-05,1.310737999999971e-06,7.10669577288505e-06,1.310737999999971e-06,7.106696928283361e-10
1.310743999999971e-06,0.05676533853521479,1.310743999999971e-06,0.007295677183345691,1.310743999999971e-06,0.0007332622029301817,1.310743999999971e-06,7.332259289592176e-05,1.310743999999971e-06,7.332279660304672e-06,1.310743999999971e-06,7.3322808853279e-10
1.310749999999971e-06,0.05766970417850149,1.310749999999971e-06,0.007530638130732683,1.310749999999971e-06,0.0007571614067009927,1.310749999999971e-06,7.572573700415593e-05,1.310749999999971e-06,7.571272116329316e-06,1.310749999999971e-06,7.571273418878964e-10
1.310755999999971e-06,0.05856937315191034,1.310755999999971e-06,0.00777943737474325,1.310755999999971e-06,0.0007825019058991911,1.310755999999971e-06,7.824657044041127e-05,1.310755999999971e-06,7.824682066646371e-06,1.310755999999971e-06,7.824683455822091e-10
1.310761999999971e-06,0.05946127056074485,1.310761999999971e-06,0.008043079558637372,1.310761999999971e-06,0.0008093939439479801,1.310761999999971e-06,8.093585222417934e-05,1.310761999999971e-06,8.093613262036334e-06,1.310761999999971e-06,8.093614748358242e-10
1.310767999999971e-06,0.06034229204942181,1.310767999999971e-06,0.008322655060189393,1.310767999999971e-06,0.0008379582544861761,1.310767999999971e-06,8.379243303770892e-05,1.310767999999971e-06,8.379274689446508e-06,1.310767999999971e-06,8.379276285125302e-10
1.310773999999971e-06,0.0612093579158907,1.310773999999971e-06,0.008619347387190364,1.310773999999971e-06,0.0008683272225519302,1.310773999999971e-06,8.682957023660433e-05,1.310773999999971e-06,8.682992269983886e-06,1.310773999999971e-06,8.682993989250404e-10
1.310779999999971e-06,0.06205947010178475,1.310779999999971e-06,0.008934440987788278,1.310779999999971e-06,0.0009006461891793177,1.310779999999971e-06,9.006182298573451e-05,1.310779999999971e-06,9.006222014488279e-06,1.310779999999971e-06,9.006223873997104e-10
1.310785999999971e-06,0.06288976970423682,1.310785999999971e-06,0.009269329396886862,1.310785999999971e-06,0.0009350749180675196,1.310785999999971e-06,9.352657690599773e-05,1.310785999999971e-06,9.350564830085544e-06,1.310785999999971e-06,9.350566849411437e-10
1.310791999999971e-06,0.06369759243048641,1.310791999999971e-06,0.00962552358992993,1.310791999999971e-06,0.0009717892452618418,1.310791999999971e-06,9.720058490464687e-05,1.310791999999971e-06,9.71778319602254e-06,1.310791999999971e-06,9.717785398273629e-10
1.310797999999971e-06,0.06448051938868342,1.310797999999971e-06,0.01000466034707118,1.310797999999971e-06,0.001010982935249056,1.310797999999971e-06,0.0001011229684287425,1.310797999999971e-06,1.01098199545424e-05,1.310797999999971e-06,1.010982236712073e-09
1.310803999999971e-06,0.06523642079559583,1.310803999999971e-06,0.01040851033806518,1.310803999999971e-06,0.001052869769467458,1.310803999999971e-06,0.0001053151942776353,1.310803999999971e-06,1.052881949219612e-05,1.310803999999971e-06,1.052882214774527e-09
1.310809999999971e-06,0.06596349057471193,1.310809999999971e-06,0.01083898551345656,1.310809999999971e-06,0.001097685895846329,1.310809999999971e-06,0.0001098009864212027,1.310809999999971e-06,1.097715161821337e-05,1.310809999999971e-06,1.09771545558043e-09
1.310815999999971e-06,0.06666027038151383,1.310815999999971e-06,0.01129814522210805,1.310815999999971e-06,0.001145692470531187,1.310815999999971e-06,0.0001146065955030121,1.310815999999971e-06,1.145743847858094e-05,1.310815999999971e-06,1.145744174520279e-09
1.310821999999971e-06,0.06732566226655938,1.310821999999971e-06,0.01178820025703472,1.310821999999971e-06,0.001197178625121418,1.310821999999971e-06,0.0001197611024222295,1.310821999999971e-06,1.197258487537475e-05,1.310821999999971e-06,1.197258852781753e-09
1.310827999999971e-06,0.06795892990239086,1.310827999999971e-06,0.01231151374989326,1.310827999999971e-06,0.001252464794374432,1.310827999999971e-06,0.0001252967599657319,1.310827999999971e-06,1.252581238898952e-05,1.310827999999971e-06,1.252581649623292e-09
1.31083399999997e-06,0.06855968897936024,1.31083399999997e-06,0.01287059747318556,1.31083399999997e-06,0.001311906439626255,1.31083399999997e-06,0.0001312493766501515,1.31083399999997e-06,1.312069772088169e-05,1.31083399999997e-06,1.312070236714022e-09
1.31083999999997e-06,0.06912788795952836,1.31083999999997e-06,0.01346810165938303,1.31083999999997e-06,0.001375898201763384,1.31083999999997e-06,0.0001376587470067516,1.31083999999997e-06,1.376121568205847e-05,1.31083999999997e-06,1.376122097068174e-09
1.31084599999997e-06,0.06966378081474765,1.31084599999997e-06,0.01410679589572003,1.31084599999997e-06,0.001444878512925491,1.31084599999997e-06,0.000144569132367272,1.31084599999997e-06,1.445178723711408e-05,1.31084599999997e-06,1.445179329560601e-09
1.31085199999997e-06,0.07016789364675814,1.31085199999997e-06,0.0147895380098731,1.31085199999997e-06,0.00151933468713627,1.31085199999997e-06,0.0001520297957050974,1.31085199999997e-06,1.519733296438031e-05,1.31085199999997e-06,1.519733995088901e-09
1.31085799999997e-06,0.07064098718635523,1.31085799999997e-06,0.01551922714397734,1.31085799999997e-06,0.001599808493950764,1.31085799999997e-06,0.0001600955930105377,1.31085799999997e-06,1.600333218885548e-05,1.31085799999997e-06,1.600334030060409e-09
1.31086399999997e-06,0.07108401711770146,1.31086399999997e-06,0.01629873648741755,1.31086399999997e-06,0.001686902193215619,1.31086399999997e-06,0.0001688276218061368,1.31086399999997e-06,1.688308628028274e-05,1.31086399999997e-06,1.68758973450276e-09
1.31086999999997e-06,0.071498093999653,1.31086999999997e-06,0.01713082051838666,1.31086999999997e-06,0.001781284968209782,1.31086999999997e-06,0.0001782939243085206,1.31086999999997e-06,1.782978269515873e-05,1.31086999999997e-06,1.78218081173546e-09
1.31087599999997e-06,0.07188444429839572,1.31087599999997e-06,0.01801799130049989,1.31087599999997e-06,0.001883699632768547,1.31087599999997e-06,0.0001885702379035127,1.31087599999997e-06,1.885749635345856e-05,1.31087599999997e-06,1.884863888933489e-09
1.31088199999997e-06,0.0722443737396805,1.31088199999997e-06,0.01896235871327403,1.31088199999997e-06,0.001994969396216365,1.31088199999997e-06,0.0001997407782014064,1.31088199999997e-06,1.996478884937724e-05,1.31088199999997e-06,1.99648037514397e-09
1.31088799999997e-06,0.07257923387126629,1.31088799999997e-06,0.01996543092881918,1.31088799999997e-06,0.002116004336648474,1.31088799999997e-06,0.0002118990289692429,1.31088799999997e-06,2.117962499014036e-05,1.31088799999997e-06,2.117964405154013e-09
1.31089399999997e-06,0.07289039242011883,1.31089399999997e-06,0.02102787455213894,1.31089399999997e-06,0.002247807041453763,1.31089399999997e-06,0.0002251484971517146,1.31089399999997e-06,2.250348146822639e-05,1.31089399999997e-06,2.250350459063187e-09
1.31089999999997e-06,0.07317920775620847,1.31089999999997e-06,0.02214923922471741,1.31089999999997e-06,0.002391476603502633,1.31089999999997e-06,0.000239603368070762,1.31089999999997e-06,2.394777193041916e-05,1.31089999999997e-06,2.394780019148e-09
1.31090599999997e-06,0.07344700754502154,1.31090599999997e-06,0.02332765954961356,1.31090599999997e-06,0.002548209785305339,1.31090599999997e-06,0.0002553889630985292,1.31090599999997e-06,2.554023905042218e-05,1.31090599999997e-06,2.552506301508908e-09
1.31091199999997e-06,0.07369507148799276,1.31091199999997e-06,0.02455955774559735,1.31091199999997e-06,0.00271929764930891,1.31091199999997e-06,0.0002726418562290312,1.31091199999997e-06,2.726587020490428e-05,1.31091199999997e-06,2.724895646403408e-09
